"geom_wkt","time_start","time_end","fad_class","distance","ndistance","surface","nsurface","number_of_trajectories"
"POLYGON ((43.0000000000000000 -29.0000000000000000, 43.0000000000000000 -28.0000000000000000, 44.0000000000000000 -28.0000000000000000, 44.0000000000000000 -29.0000000000000000, 43.0000000000000000 -29.0000000000000000))","2014-06-01","2014-06-30","W",30.813,0.155654229685085,615.442,0.215256044175892,1
"POLYGON ((43.0000000000000000 -30.0000000000000000, 43.0000000000000000 -29.0000000000000000, 44.0000000000000000 -29.0000000000000000, 44.0000000000000000 -30.0000000000000000, 43.0000000000000000 -30.0000000000000000))","2014-06-01","2014-06-30","W",2.746,0.0138716293355156,210.253,0.0735377648196156,1
"POLYGON ((-43.0000000000000000 -3.0000000000000000, -43.0000000000000000 -2.0000000000000000, -42.0000000000000000 -2.0000000000000000, -42.0000000000000000 -3.0000000000000000, -43.0000000000000000 -3.0000000000000000))","2013-05-01","2013-05-31","W",27.19,0.137352367673951,698.316,0.244241926525541,1
"POLYGON ((43.0000000000000000 -3.0000000000000000, 43.0000000000000000 -2.0000000000000000, 44.0000000000000000 -2.0000000000000000, 44.0000000000000000 -3.0000000000000000, 43.0000000000000000 -3.0000000000000000))","2012-07-01","2012-07-31","W",42.839,0.216404489841279,1165.794,0.407746310398039,1
"POLYGON ((-43.0000000000000000 3.0000000000000000, -43.0000000000000000 4.0000000000000000, -42.0000000000000000 4.0000000000000000, -42.0000000000000000 3.0000000000000000, -43.0000000000000000 3.0000000000000000))","2013-01-01","2013-01-31","W",25.355,0.128082724618353,816.108,0.285440674670073,1
"POLYGON ((43.0000000000000000 -4.0000000000000000, 43.0000000000000000 -3.0000000000000000, 44.0000000000000000 -3.0000000000000000, 44.0000000000000000 -4.0000000000000000, 43.0000000000000000 -4.0000000000000000))","2012-07-01","2012-07-31","W",94.722,0.478495438426333,2000.041,0.699531253716184,1
"POLYGON ((43.0000000000000000 -4.0000000000000000, 43.0000000000000000 -3.0000000000000000, 44.0000000000000000 -3.0000000000000000, 44.0000000000000000 -4.0000000000000000, 43.0000000000000000 -4.0000000000000000))","2012-08-01","2012-08-31","W",0,0,58.588,0.0204916484675683,1
"POLYGON ((43.0000000000000000 -5.0000000000000000, 43.0000000000000000 -4.0000000000000000, 44.0000000000000000 -4.0000000000000000, 44.0000000000000000 -5.0000000000000000, 43.0000000000000000 -5.0000000000000000))","2012-07-01","2012-07-31","W",0,0,89.356,0.03125301666669,1
"POLYGON ((43.0000000000000000 -7.0000000000000000, 43.0000000000000000 -6.0000000000000000, 44.0000000000000000 -6.0000000000000000, 44.0000000000000000 -7.0000000000000000, 43.0000000000000000 -7.0000000000000000))","2012-06-01","2012-06-30","W",8.842,0.0446660402711686,482.573,0.16878398777804,1
"POLYGON ((43.0000000000000000 -8.0000000000000000, 43.0000000000000000 -7.0000000000000000, 44.0000000000000000 -7.0000000000000000, 44.0000000000000000 -8.0000000000000000, 43.0000000000000000 -8.0000000000000000))","2012-06-01","2012-06-30","W",0,0,3.279,0.0011468579798791,1
"POLYGON ((44.0000000000000000 0.0000000000000000, 44.0000000000000000 1.0000000000000000, 45.0000000000000000 1.0000000000000000, 45.0000000000000000 0.0000000000000000, 44.0000000000000000 0.0000000000000000))","2011-07-01","2011-07-31","W",0,0,99.743,0.0348859577575726,1
"POLYGON ((44.0000000000000000 -1.0000000000000000, 44.0000000000000000 0.0000000000000000, 45.0000000000000000 0.0000000000000000, 45.0000000000000000 -1.0000000000000000, 44.0000000000000000 -1.0000000000000000))","2011-07-01","2011-07-31","W",109.691,0.554112488507663,2248.579,0.78645952105476,1
"POLYGON ((44.0000000000000000 -14.0000000000000000, 44.0000000000000000 -13.0000000000000000, 45.0000000000000000 -13.0000000000000000, 45.0000000000000000 -14.0000000000000000, 44.0000000000000000 -14.0000000000000000))","2011-04-01","2011-04-30","B",0,0,100.764,0.0352430611419753,1
"POLYGON ((44.0000000000000000 -2.0000000000000000, 44.0000000000000000 -1.0000000000000000, 45.0000000000000000 -1.0000000000000000, 45.0000000000000000 -2.0000000000000000, 44.0000000000000000 -2.0000000000000000))","2011-07-01","2011-07-31","W",112.572,0.568666080683781,2251.45,0.78746367758426,1
"POLYGON ((44.0000000000000000 -2.0000000000000000, 44.0000000000000000 -1.0000000000000000, 45.0000000000000000 -1.0000000000000000, 45.0000000000000000 -2.0000000000000000, 44.0000000000000000 -2.0000000000000000))","2011-08-01","2011-08-31","W",52.215,0.263768072015276,1198.8,0.419290438023501,1
"POLYGON ((44.0000000000000000 -3.0000000000000000, 44.0000000000000000 -2.0000000000000000, 45.0000000000000000 -2.0000000000000000, 45.0000000000000000 -3.0000000000000000, 44.0000000000000000 -3.0000000000000000))","2011-07-01","2011-07-31","W",112.642,0.569019691045575,2202.079,0.770195752813107,1
"POLYGON ((44.0000000000000000 -4.0000000000000000, 44.0000000000000000 -3.0000000000000000, 45.0000000000000000 -3.0000000000000000, 45.0000000000000000 -4.0000000000000000, 44.0000000000000000 -4.0000000000000000))","2011-07-01","2011-07-31","W",31.212,0.15766980874731,568.019,0.198669448878604,1
"POLYGON ((45.0000000000000000 -14.0000000000000000, 45.0000000000000000 -13.0000000000000000, 46.0000000000000000 -13.0000000000000000, 46.0000000000000000 -14.0000000000000000, 45.0000000000000000 -14.0000000000000000))","2011-04-01","2011-04-30","B",117.215,0.592120550823912,2398.05,0.838738267352566,1
"POLYGON ((45.0000000000000000 -14.0000000000000000, 45.0000000000000000 -13.0000000000000000, 46.0000000000000000 -13.0000000000000000, 46.0000000000000000 -14.0000000000000000, 45.0000000000000000 -14.0000000000000000))","2012-05-01","2012-05-31","W",74.334,0.375503894765556,1723.294,0.602736650069462,1
"POLYGON ((45.0000000000000000 -15.0000000000000000, 45.0000000000000000 -14.0000000000000000, 46.0000000000000000 -14.0000000000000000, 46.0000000000000000 -15.0000000000000000, 45.0000000000000000 -15.0000000000000000))","2012-05-01","2012-05-31","W",0,0,72.4,0.0253225122730243,1
"POLYGON ((45.0000000000000000 -2.0000000000000000, 45.0000000000000000 -1.0000000000000000, 46.0000000000000000 -1.0000000000000000, 46.0000000000000000 -2.0000000000000000, 45.0000000000000000 -2.0000000000000000))","2011-08-01","2011-08-31","W",78.669,0.397402479313794,1563.587,0.546877776207751,1
"POLYGON ((45.0000000000000000 -3.0000000000000000, 45.0000000000000000 -2.0000000000000000, 46.0000000000000000 -2.0000000000000000, 46.0000000000000000 -3.0000000000000000, 45.0000000000000000 -3.0000000000000000))","2011-07-01","2011-07-31","W",0,0,50.762,0.0177544387845754,1
"POLYGON ((45.0000000000000000 -3.0000000000000000, 45.0000000000000000 -2.0000000000000000, 46.0000000000000000 -2.0000000000000000, 46.0000000000000000 -3.0000000000000000, 45.0000000000000000 -3.0000000000000000))","2011-08-01","2011-08-31","W",35.662,0.180149324604209,723.015,0.252880610650285,1
"POLYGON ((45.0000000000000000 -4.0000000000000000, 45.0000000000000000 -3.0000000000000000, 46.0000000000000000 -3.0000000000000000, 46.0000000000000000 -4.0000000000000000, 45.0000000000000000 -4.0000000000000000))","2011-07-01","2011-07-31","W",12.767,0.0644934784146132,466.076,0.16301402251605,1
"POLYGON ((46.0000000000000000 1.0000000000000000, 46.0000000000000000 2.0000000000000000, 47.0000000000000000 2.0000000000000000, 47.0000000000000000 1.0000000000000000, 46.0000000000000000 1.0000000000000000))","2009-11-01","2009-11-30","W",7.736,0.0390789965548248,309.219,0.108151960256247,1
"POLYGON ((46.0000000000000000 -13.0000000000000000, 46.0000000000000000 -12.0000000000000000, 47.0000000000000000 -12.0000000000000000, 47.0000000000000000 -13.0000000000000000, 46.0000000000000000 -13.0000000000000000))","2011-04-01","2011-04-30","B",27.869,0.140782388183352,557.483,0.194984393777657,1
"POLYGON ((46.0000000000000000 -14.0000000000000000, 46.0000000000000000 -13.0000000000000000, 47.0000000000000000 -13.0000000000000000, 47.0000000000000000 -14.0000000000000000, 46.0000000000000000 -14.0000000000000000))","2011-04-01","2011-04-30","B",92.315,0.466336293557219,1846.193,0.645721614652921,1
"POLYGON ((46.0000000000000000 -15.0000000000000000, 46.0000000000000000 -14.0000000000000000, 47.0000000000000000 -14.0000000000000000, 47.0000000000000000 -15.0000000000000000, 46.0000000000000000 -15.0000000000000000))","2012-03-01","2012-03-31","W",50.193,0.253553784136029,1312.876,0.459189483742527,1
"POLYGON ((46.0000000000000000 -2.0000000000000000, 46.0000000000000000 -1.0000000000000000, 47.0000000000000000 -1.0000000000000000, 47.0000000000000000 -2.0000000000000000, 46.0000000000000000 -2.0000000000000000))","2011-08-01","2011-08-31","W",0,0,9.539,0.00333634591950799,1
"POLYGON ((46.0000000000000000 -3.0000000000000000, 46.0000000000000000 -2.0000000000000000, 47.0000000000000000 -2.0000000000000000, 47.0000000000000000 -3.0000000000000000, 46.0000000000000000 -3.0000000000000000))","2011-08-01","2011-08-31","W",4.768,0.0240859172147627,240.321,0.0840543020989705,1
"POLYGON ((47.0000000000000000 0.0000000000000000, 47.0000000000000000 1.0000000000000000, 48.0000000000000000 1.0000000000000000, 48.0000000000000000 0.0000000000000000, 47.0000000000000000 0.0000000000000000))","2012-05-01","2012-05-31","W",36.036,0.182038614251508,1029.729,0.360156425972224,1
"POLYGON ((47.0000000000000000 1.0000000000000000, 47.0000000000000000 2.0000000000000000, 48.0000000000000000 2.0000000000000000, 48.0000000000000000 1.0000000000000000, 47.0000000000000000 1.0000000000000000))","2009-11-01","2009-11-30","W",111.325,0.562366764667253,2226.503,0.778738253362228,1
"POLYGON ((47.0000000000000000 -13.0000000000000000, 47.0000000000000000 -12.0000000000000000, 48.0000000000000000 -12.0000000000000000, 48.0000000000000000 -13.0000000000000000, 47.0000000000000000 -13.0000000000000000))","2011-04-01","2011-04-30","B",10.973,0.0554309499994948,373.859,0.130760346904428,1
"POLYGON ((47.0000000000000000 -14.0000000000000000, 47.0000000000000000 -13.0000000000000000, 48.0000000000000000 -13.0000000000000000, 48.0000000000000000 -14.0000000000000000, 47.0000000000000000 -14.0000000000000000))","2011-04-01","2011-04-30","B",0,0,0.105,3.67246379650214e-05,1
"POLYGON ((47.0000000000000000 -6.0000000000000000, 47.0000000000000000 -5.0000000000000000, 48.0000000000000000 -5.0000000000000000, 48.0000000000000000 -6.0000000000000000, 47.0000000000000000 -6.0000000000000000))","2012-07-01","2012-07-31","W",60.86,0.307438951696825,1217.207,0.425728441937998,1
"POLYGON ((47.0000000000000000 -7.0000000000000000, 47.0000000000000000 -6.0000000000000000, 48.0000000000000000 -6.0000000000000000, 48.0000000000000000 -7.0000000000000000, 47.0000000000000000 -7.0000000000000000))","2012-07-01","2012-07-31","W",113.83,0.575020964042878,2740.118,0.958379443156556,2
"POLYGON ((48.0000000000000000 0.0000000000000000, 48.0000000000000000 1.0000000000000000, 49.0000000000000000 1.0000000000000000, 49.0000000000000000 0.0000000000000000, 48.0000000000000000 0.0000000000000000))","2012-09-01","2012-09-30","W",19.373,0.0978641934147648,541.978,0.189561388904822,1
"POLYGON ((48.0000000000000000 -1.0000000000000000, 48.0000000000000000 0.0000000000000000, 49.0000000000000000 0.0000000000000000, 49.0000000000000000 -1.0000000000000000, 48.0000000000000000 -1.0000000000000000))","2012-09-01","2012-09-30","W",17.622,0.0890188827933198,506.956,0.177312148230432,1
"POLYGON ((48.0000000000000000 1.0000000000000000, 48.0000000000000000 2.0000000000000000, 49.0000000000000000 2.0000000000000000, 49.0000000000000000 1.0000000000000000, 48.0000000000000000 1.0000000000000000))","2009-11-01","2009-11-30","W",111.325,0.562366764667253,2226.503,0.778738253362228,1
"POLYGON ((48.0000000000000000 3.0000000000000000, 48.0000000000000000 4.0000000000000000, 49.0000000000000000 4.0000000000000000, 49.0000000000000000 3.0000000000000000, 48.0000000000000000 3.0000000000000000))","2012-10-01","2012-10-31","W",41.943,0.211878277210317,993.369,0.347439208482622,1
"POLYGON ((48.0000000000000000 -4.0000000000000000, 48.0000000000000000 -3.0000000000000000, 49.0000000000000000 -3.0000000000000000, 49.0000000000000000 -4.0000000000000000, 48.0000000000000000 -4.0000000000000000))","2011-12-01","2011-12-31","W",5.542,0.027995837500884,419.861,0.146849935434589,1
"POLYGON ((48.0000000000000000 -5.0000000000000000, 48.0000000000000000 -4.0000000000000000, 49.0000000000000000 -4.0000000000000000, 49.0000000000000000 -5.0000000000000000, 48.0000000000000000 -5.0000000000000000))","2012-07-01","2012-07-31","W",47.791,0.2414198971499,1110.337,0.388349755658742,1
"POLYGON ((48.0000000000000000 -6.0000000000000000, 48.0000000000000000 -5.0000000000000000, 49.0000000000000000 -5.0000000000000000, 49.0000000000000000 -6.0000000000000000, 48.0000000000000000 -6.0000000000000000))","2012-07-01","2012-07-31","W",63.347,0.320002222693703,1266.947,0.443125427579713,1
"POLYGON ((49.0000000000000000 0.0000000000000000, 49.0000000000000000 1.0000000000000000, 50.0000000000000000 1.0000000000000000, 50.0000000000000000 0.0000000000000000, 49.0000000000000000 0.0000000000000000))","2011-09-01","2011-09-30","W",47.109,0.237974721910708,1096.693,0.38357765127403,1
"POLYGON ((49.0000000000000000 -10.0000000000000000, 49.0000000000000000 -9.0000000000000000, 50.0000000000000000 -9.0000000000000000, 50.0000000000000000 -10.0000000000000000, 49.0000000000000000 -10.0000000000000000))","2011-09-01","2011-09-30","W",26.486,0.133796057749624,838.747,0.293358856373788,1
"POLYGON ((49.0000000000000000 -1.0000000000000000, 49.0000000000000000 0.0000000000000000, 50.0000000000000000 0.0000000000000000, 50.0000000000000000 -1.0000000000000000, 49.0000000000000000 -1.0000000000000000))","2011-09-01","2011-09-30","W",119.353,0.602920821588418,2288.982,0.800590811985243,1
"POLYGON ((49.0000000000000000 1.0000000000000000, 49.0000000000000000 2.0000000000000000, 50.0000000000000000 2.0000000000000000, 50.0000000000000000 1.0000000000000000, 49.0000000000000000 1.0000000000000000))","2009-11-01","2009-11-30","W",111.325,0.562366764667253,2226.503,0.778738253362228,1
"POLYGON ((49.0000000000000000 -2.0000000000000000, 49.0000000000000000 -1.0000000000000000, 50.0000000000000000 -1.0000000000000000, 50.0000000000000000 -2.0000000000000000, 49.0000000000000000 -2.0000000000000000))","2011-09-01","2011-09-30","W",0,0,98.083,0.0343053587192685,1
"POLYGON ((49.0000000000000000 2.0000000000000000, 49.0000000000000000 3.0000000000000000, 50.0000000000000000 3.0000000000000000, 50.0000000000000000 2.0000000000000000, 49.0000000000000000 2.0000000000000000))","2011-08-01","2011-08-31","W",75.46,0.381191970013841,1663.715,0.581898390971195,1
"POLYGON ((49.0000000000000000 3.0000000000000000, 49.0000000000000000 4.0000000000000000, 50.0000000000000000 4.0000000000000000, 50.0000000000000000 3.0000000000000000, 49.0000000000000000 3.0000000000000000))","2011-02-01","2011-02-28","W",88.111,0.445099465543196,1916.727,0.670391477645538,1
"POLYGON ((49.0000000000000000 3.0000000000000000, 49.0000000000000000 4.0000000000000000, 50.0000000000000000 4.0000000000000000, 50.0000000000000000 3.0000000000000000, 49.0000000000000000 3.0000000000000000))","2012-10-01","2012-10-31","W",24.537,0.123950534961962,490.75,0.171643962679374,1
"POLYGON ((49.0000000000000000 3.0000000000000000, 49.0000000000000000 4.0000000000000000, 50.0000000000000000 4.0000000000000000, 50.0000000000000000 3.0000000000000000, 49.0000000000000000 3.0000000000000000))","2013-07-01","2013-07-31","W",0,0,17.915,0.00626592275374626,1
"POLYGON ((49.0000000000000000 4.0000000000000000, 49.0000000000000000 5.0000000000000000, 50.0000000000000000 5.0000000000000000, 50.0000000000000000 4.0000000000000000, 49.0000000000000000 4.0000000000000000))","2012-10-01","2012-10-31","W",126.513,0.639090110023338,2530.257,0.88497878365201,1
"POLYGON ((49.0000000000000000 4.0000000000000000, 49.0000000000000000 5.0000000000000000, 50.0000000000000000 5.0000000000000000, 50.0000000000000000 4.0000000000000000, 49.0000000000000000 4.0000000000000000))","2013-07-01","2013-07-31","W",68.105,0.344037624142495,1498.702,0.524183698737652,1
"POLYGON ((49.0000000000000000 5.0000000000000000, 49.0000000000000000 6.0000000000000000, 50.0000000000000000 6.0000000000000000, 50.0000000000000000 5.0000000000000000, 49.0000000000000000 5.0000000000000000))","2012-10-01","2012-10-31","W",59.868,0.302427787712545,1351.854,0.472822368872057,1
"POLYGON ((49.0000000000000000 -6.0000000000000000, 49.0000000000000000 -5.0000000000000000, 50.0000000000000000 -5.0000000000000000, 50.0000000000000000 -6.0000000000000000, 49.0000000000000000 -6.0000000000000000))","2012-06-01","2012-06-30","W",25.808,0.13037108881682,533.134,0.186468125112797,1
"POLYGON ((49.0000000000000000 -8.0000000000000000, 49.0000000000000000 -7.0000000000000000, 50.0000000000000000 -7.0000000000000000, 50.0000000000000000 -8.0000000000000000, 49.0000000000000000 -8.0000000000000000))","2012-12-01","2012-12-31","W",32.456,0.163953970034048,958.145,0.335119316599956,1
"POLYGON ((50.0000000000000000 -1.0000000000000000, 50.0000000000000000 0.0000000000000000, 51.0000000000000000 0.0000000000000000, 51.0000000000000000 -1.0000000000000000, 50.0000000000000000 -1.0000000000000000))","2011-09-01","2011-09-30","W",3.237,0.0163519534446701,162.815,0.0569459231454757,1
"POLYGON ((50.0000000000000000 1.0000000000000000, 50.0000000000000000 2.0000000000000000, 51.0000000000000000 2.0000000000000000, 51.0000000000000000 1.0000000000000000, 50.0000000000000000 1.0000000000000000))","2009-09-01","2009-09-30","W",2.198,0.011103365360329,154.275,0.0539589859243207,1
"POLYGON ((50.0000000000000000 1.0000000000000000, 50.0000000000000000 2.0000000000000000, 51.0000000000000000 2.0000000000000000, 51.0000000000000000 1.0000000000000000, 50.0000000000000000 1.0000000000000000))","2009-11-01","2009-11-30","W",111.325,0.562366764667253,2226.503,0.778738253362228,1
"POLYGON ((50.0000000000000000 1.0000000000000000, 50.0000000000000000 2.0000000000000000, 51.0000000000000000 2.0000000000000000, 51.0000000000000000 1.0000000000000000, 50.0000000000000000 1.0000000000000000))","2011-08-01","2011-08-31","W",16.151,0.0815880136190505,437.062,0.152866130650173,1
"POLYGON ((50.0000000000000000 1.0000000000000000, 50.0000000000000000 2.0000000000000000, 51.0000000000000000 2.0000000000000000, 51.0000000000000000 1.0000000000000000, 50.0000000000000000 1.0000000000000000))","2012-09-01","2012-09-30","W",14.015,0.070797846007739,589.05,0.20602521898377,1
"POLYGON ((50.0000000000000000 -2.0000000000000000, 50.0000000000000000 -1.0000000000000000, 51.0000000000000000 -1.0000000000000000, 51.0000000000000000 -2.0000000000000000, 50.0000000000000000 -2.0000000000000000))","2011-09-01","2011-09-30","W",75.753,0.382672081956779,1571.476,0.549637020673523,1
"POLYGON ((50.0000000000000000 2.0000000000000000, 50.0000000000000000 3.0000000000000000, 51.0000000000000000 3.0000000000000000, 51.0000000000000000 2.0000000000000000, 50.0000000000000000 2.0000000000000000))","2009-09-01","2009-09-30","W",38.755,0.195773851018903,819.292,0.286554305596555,1
"POLYGON ((50.0000000000000000 2.0000000000000000, 50.0000000000000000 3.0000000000000000, 51.0000000000000000 3.0000000000000000, 51.0000000000000000 2.0000000000000000, 50.0000000000000000 2.0000000000000000))","2011-08-01","2011-08-31","W",97.579,0.492927792764122,1837.551,0.642699002069171,1
"POLYGON ((50.0000000000000000 2.0000000000000000, 50.0000000000000000 3.0000000000000000, 51.0000000000000000 3.0000000000000000, 51.0000000000000000 2.0000000000000000, 50.0000000000000000 2.0000000000000000))","2013-07-01","2013-07-31","W",51.066,0.257963810505259,1021.313,0.357212858799713,1
"POLYGON ((50.0000000000000000 2.0000000000000000, 50.0000000000000000 3.0000000000000000, 51.0000000000000000 3.0000000000000000, 51.0000000000000000 2.0000000000000000, 50.0000000000000000 2.0000000000000000))","2013-10-01","2013-10-31","W",0,0,519.121,0.181566959857522,1
"POLYGON ((50.0000000000000000 3.0000000000000000, 50.0000000000000000 4.0000000000000000, 51.0000000000000000 4.0000000000000000, 51.0000000000000000 3.0000000000000000, 50.0000000000000000 3.0000000000000000))","2011-02-01","2011-02-28","W",45.061,0.227629093039938,1055.737,0.369252943916931,1
"POLYGON ((50.0000000000000000 3.0000000000000000, 50.0000000000000000 4.0000000000000000, 51.0000000000000000 4.0000000000000000, 51.0000000000000000 3.0000000000000000, 50.0000000000000000 3.0000000000000000))","2013-07-01","2013-07-31","W",134.022,0.677022398690631,2662.53,0.931242384009603,1
"POLYGON ((50.0000000000000000 3.0000000000000000, 50.0000000000000000 4.0000000000000000, 51.0000000000000000 4.0000000000000000, 51.0000000000000000 3.0000000000000000, 50.0000000000000000 3.0000000000000000))","2013-10-01","2013-10-31","W",70.539,0.356333161579729,1046.163,0.365904356451435,1
"POLYGON ((50.0000000000000000 4.0000000000000000, 50.0000000000000000 5.0000000000000000, 51.0000000000000000 5.0000000000000000, 51.0000000000000000 4.0000000000000000, 50.0000000000000000 4.0000000000000000))","2013-07-01","2013-07-31","W",12.72,0.0642560543145516,272.323,0.0952472722337953,1
"POLYGON ((50.0000000000000000 5.0000000000000000, 50.0000000000000000 6.0000000000000000, 51.0000000000000000 6.0000000000000000, 51.0000000000000000 5.0000000000000000, 50.0000000000000000 5.0000000000000000))","2012-10-01","2012-10-31","W",0,0,0.022,7.694686049814e-06,1
"POLYGON ((50.0000000000000000 -6.0000000000000000, 50.0000000000000000 -5.0000000000000000, 51.0000000000000000 -5.0000000000000000, 51.0000000000000000 -6.0000000000000000, 50.0000000000000000 -6.0000000000000000))","2011-02-01","2011-02-28","W",0,0,105.747,0.0369859075322582,1
"POLYGON ((50.0000000000000000 -6.0000000000000000, 50.0000000000000000 -5.0000000000000000, 51.0000000000000000 -5.0000000000000000, 51.0000000000000000 -6.0000000000000000, 50.0000000000000000 -6.0000000000000000))","2012-06-01","2012-06-30","W",0,0,292.038,0.102142760209799,1
"POLYGON ((50.0000000000000000 -7.0000000000000000, 50.0000000000000000 -6.0000000000000000, 51.0000000000000000 -6.0000000000000000, 51.0000000000000000 -7.0000000000000000, 50.0000000000000000 -7.0000000000000000))","2011-02-01","2011-02-28","W",17.493,0.0883672294122996,553.123,0.193459446905967,1
"POLYGON ((50.0000000000000000 -8.0000000000000000, 50.0000000000000000 -7.0000000000000000, 51.0000000000000000 -7.0000000000000000, 51.0000000000000000 -8.0000000000000000, 50.0000000000000000 -8.0000000000000000))","2012-10-01","2012-10-31","W",0,0,266.191,0.0931025533766381,1
"POLYGON ((50.0000000000000000 -9.0000000000000000, 50.0000000000000000 -8.0000000000000000, 51.0000000000000000 -8.0000000000000000, 51.0000000000000000 -9.0000000000000000, 50.0000000000000000 -9.0000000000000000))","2012-10-01","2012-10-31","W",26.841,0.135589367441579,425.129,0.148692462985063,1
"POLYGON ((-5.0000000000000000 -1.0000000000000000, -5.0000000000000000 0.0000000000000000, -4.0000000000000000 0.0000000000000000, -4.0000000000000000 -1.0000000000000000, -5.0000000000000000 -1.0000000000000000))","2012-06-01","2012-06-30","W",112.821,0.569923923256448,2256.428,0.789204775182259,1
"POLYGON ((-5.0000000000000000 1.0000000000000000, -5.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000, -4.0000000000000000 1.0000000000000000, -5.0000000000000000 1.0000000000000000))","2011-12-01","2011-12-31","W",112.064,0.566099879772477,2060.93,0.720827696392871,1
"POLYGON ((-5.0000000000000000 2.0000000000000000, -5.0000000000000000 3.0000000000000000, -4.0000000000000000 3.0000000000000000, -4.0000000000000000 2.0000000000000000, -5.0000000000000000 2.0000000000000000))","2011-12-01","2011-12-31","W",2.853,0.0144121480314006,237.416,0.0830382537819382,1
"POLYGON ((5.0000000000000000 3.0000000000000000, 5.0000000000000000 4.0000000000000000, 6.0000000000000000 4.0000000000000000, 6.0000000000000000 3.0000000000000000, 5.0000000000000000 3.0000000000000000))","2012-10-01","2012-10-31","W",73.165,0.369598601723598,1617.801,0.565839581185233,1
"POLYGON ((5.0000000000000000 4.0000000000000000, 5.0000000000000000 5.0000000000000000, 6.0000000000000000 5.0000000000000000, 6.0000000000000000 4.0000000000000000, 5.0000000000000000 4.0000000000000000))","2012-10-01","2012-10-31","W",72.726,0.36738095959749,1473.397,0.515333060988082,1
"POLYGON ((-5.0000000000000000 5.0000000000000000, -5.0000000000000000 6.0000000000000000, -4.0000000000000000 6.0000000000000000, -4.0000000000000000 5.0000000000000000, -5.0000000000000000 5.0000000000000000))","2011-10-01","2011-10-31","B",0,0,181.378,0.0634384893792347,1
"POLYGON ((-5.0000000000000000 5.0000000000000000, -5.0000000000000000 6.0000000000000000, -4.0000000000000000 6.0000000000000000, -4.0000000000000000 5.0000000000000000, -5.0000000000000000 5.0000000000000000))","2013-04-01","2013-04-30","B",0.037,0.00018690833409107,176.589,0.0617634961295729,1
"POLYGON ((51.0000000000000000 -1.0000000000000000, 51.0000000000000000 0.0000000000000000, 52.0000000000000000 0.0000000000000000, 52.0000000000000000 -1.0000000000000000, 51.0000000000000000 -1.0000000000000000))","2009-07-01","2009-07-31","W",12.914,0.0652360601743804,412.785,0.144375044594203,1
"POLYGON ((51.0000000000000000 1.0000000000000000, 51.0000000000000000 2.0000000000000000, 52.0000000000000000 2.0000000000000000, 52.0000000000000000 1.0000000000000000, 51.0000000000000000 1.0000000000000000))","2009-09-01","2009-09-30","W",29.427,0.148652744521565,632.745,0.221307914754071,1
"POLYGON ((51.0000000000000000 1.0000000000000000, 51.0000000000000000 2.0000000000000000, 52.0000000000000000 2.0000000000000000, 52.0000000000000000 1.0000000000000000, 51.0000000000000000 1.0000000000000000))","2009-11-01","2009-11-30","W",111.325,0.562366764667253,2226.503,0.778738253362228,1
"POLYGON ((51.0000000000000000 1.0000000000000000, 51.0000000000000000 2.0000000000000000, 52.0000000000000000 2.0000000000000000, 52.0000000000000000 1.0000000000000000, 51.0000000000000000 1.0000000000000000))","2011-08-01","2011-08-31","W",113.731,0.574520857959769,2160.577,0.75568007733859,1
"POLYGON ((51.0000000000000000 1.0000000000000000, 51.0000000000000000 2.0000000000000000, 52.0000000000000000 2.0000000000000000, 52.0000000000000000 1.0000000000000000, 51.0000000000000000 1.0000000000000000))","2013-07-01","2013-07-31","W",76.443,0.386157669808747,1683.365,0.588771144647506,1
"POLYGON ((51.0000000000000000 2.0000000000000000, 51.0000000000000000 3.0000000000000000, 52.0000000000000000 3.0000000000000000, 52.0000000000000000 2.0000000000000000, 51.0000000000000000 2.0000000000000000))","2009-09-01","2009-09-30","W",0,0,110.309,0.0385815056122242,1
"POLYGON ((51.0000000000000000 2.0000000000000000, 51.0000000000000000 3.0000000000000000, 52.0000000000000000 3.0000000000000000, 52.0000000000000000 2.0000000000000000, 51.0000000000000000 2.0000000000000000))","2011-08-01","2011-08-31","W",0,0,114.037,0.0398854051392109,1
"POLYGON ((51.0000000000000000 2.0000000000000000, 51.0000000000000000 3.0000000000000000, 52.0000000000000000 3.0000000000000000, 52.0000000000000000 2.0000000000000000, 51.0000000000000000 2.0000000000000000))","2012-09-01","2012-09-30","W",0,0,28.147,0.00984465128382339,1
"POLYGON ((51.0000000000000000 2.0000000000000000, 51.0000000000000000 3.0000000000000000, 52.0000000000000000 3.0000000000000000, 52.0000000000000000 2.0000000000000000, 51.0000000000000000 2.0000000000000000))","2013-07-01","2013-07-31","W",82.832,0.418432192687338,1656.648,0.579426647956921,1
"POLYGON ((51.0000000000000000 2.0000000000000000, 51.0000000000000000 3.0000000000000000, 52.0000000000000000 3.0000000000000000, 52.0000000000000000 2.0000000000000000, 51.0000000000000000 2.0000000000000000))","2013-10-01","2013-10-31","W",57.651,0.291228442396872,932.233,0.326056375467102,1
"POLYGON ((51.0000000000000000 -3.0000000000000000, 51.0000000000000000 -2.0000000000000000, 52.0000000000000000 -2.0000000000000000, 52.0000000000000000 -3.0000000000000000, 51.0000000000000000 -3.0000000000000000))","2011-08-01","2011-08-31","W",0,0,1.122,0.000392428988540514,1
