"geom_wkt","time_start","time_end","fad_class","distance","ndistance","surface","nsurface","number_of_trajectories"
"POLYGON ((3.0000000000000000 3.0000000000000000, 3.0000000000000000 4.0000000000000000, 4.0000000000000000 4.0000000000000000, 4.0000000000000000 3.0000000000000000, 3.0000000000000000 3.0000000000000000))","2010-02-01","2010-02-28","W",161.72,0.24067195275853,3439.144,0.280938457195101,2
"POLYGON ((3.0000000000000000 3.0000000000000000, 3.0000000000000000 4.0000000000000000, 4.0000000000000000 4.0000000000000000, 4.0000000000000000 3.0000000000000000, 3.0000000000000000 3.0000000000000000))","2010-03-01","2010-03-31","W",210.906,0.313870633616687,3975.846,0.324781301239652,2
"POLYGON ((3.0000000000000000 3.0000000000000000, 3.0000000000000000 4.0000000000000000, 4.0000000000000000 4.0000000000000000, 4.0000000000000000 3.0000000000000000, 3.0000000000000000 3.0000000000000000))","2010-04-01","2010-04-30","W",250.36,0.372586137105031,5010.312,0.409286168945364,2
"POLYGON ((-3.0000000000000000 -4.0000000000000000, -3.0000000000000000 -3.0000000000000000, -2.0000000000000000 -3.0000000000000000, -2.0000000000000000 -4.0000000000000000, -3.0000000000000000 -4.0000000000000000))","2009-02-01","2009-02-28","W",56.708,0.0843929328285354,1739.632,0.142106405949077,2
"POLYGON ((-3.0000000000000000 -4.0000000000000000, -3.0000000000000000 -3.0000000000000000, -2.0000000000000000 -3.0000000000000000, -2.0000000000000000 -4.0000000000000000, -3.0000000000000000 -4.0000000000000000))","2009-03-01","2009-03-31","W",143.27,0.213214634378646,3118.148,0.254716498702446,2
"POLYGON ((-3.0000000000000000 4.0000000000000000, -3.0000000000000000 5.0000000000000000, -2.0000000000000000 5.0000000000000000, -2.0000000000000000 4.0000000000000000, -3.0000000000000000 4.0000000000000000))","2009-03-01","2009-03-31","W",11.838,0.0176173298092721,495.545,0.0404777324601503,1
"POLYGON ((-3.0000000000000000 4.0000000000000000, -3.0000000000000000 5.0000000000000000, -2.0000000000000000 5.0000000000000000, -2.0000000000000000 4.0000000000000000, -3.0000000000000000 4.0000000000000000))","2009-07-01","2009-07-31","W",357.063,0.531381705836131,7053.795,0.576216991779436,3
"POLYGON ((-3.0000000000000000 4.0000000000000000, -3.0000000000000000 5.0000000000000000, -2.0000000000000000 5.0000000000000000, -2.0000000000000000 4.0000000000000000, -3.0000000000000000 4.0000000000000000))","2010-01-01","2010-01-31","W",226.168,0.336583565492773,4522.996,0.369477635739946,2
"POLYGON ((-3.0000000000000000 4.0000000000000000, -3.0000000000000000 5.0000000000000000, -2.0000000000000000 5.0000000000000000, -2.0000000000000000 4.0000000000000000, -3.0000000000000000 4.0000000000000000))","2010-08-01","2010-08-31","W",112.3,0.167125032740434,2245.736,0.183449718890567,1
"POLYGON ((3.0000000000000000 4.0000000000000000, 3.0000000000000000 5.0000000000000000, 4.0000000000000000 5.0000000000000000, 4.0000000000000000 4.0000000000000000, 3.0000000000000000 4.0000000000000000))","2009-07-01","2009-07-31","W",20.472,0.030466461890135,872.964,0.0713088498333864,3
"POLYGON ((3.0000000000000000 4.0000000000000000, 3.0000000000000000 5.0000000000000000, 4.0000000000000000 5.0000000000000000, 4.0000000000000000 4.0000000000000000, 3.0000000000000000 4.0000000000000000))","2009-08-01","2009-08-31","W",170.943,0.254397635545396,3882.375,0.317145714870143,3
"POLYGON ((3.0000000000000000 4.0000000000000000, 3.0000000000000000 5.0000000000000000, 4.0000000000000000 5.0000000000000000, 4.0000000000000000 4.0000000000000000, 3.0000000000000000 4.0000000000000000))","2010-02-01","2010-02-28","W",59.4,0.0883991713693835,1286.076,0.105055705609837,2
"POLYGON ((3.0000000000000000 4.0000000000000000, 3.0000000000000000 5.0000000000000000, 4.0000000000000000 5.0000000000000000, 4.0000000000000000 4.0000000000000000, 3.0000000000000000 4.0000000000000000))","2010-03-01","2010-03-31","W",31.602,0.0470301450103579,796.232,0.0650406616969037,2
"POLYGON ((3.0000000000000000 4.0000000000000000, 3.0000000000000000 5.0000000000000000, 4.0000000000000000 5.0000000000000000, 4.0000000000000000 4.0000000000000000, 3.0000000000000000 4.0000000000000000))","2010-04-01","2010-04-30","W",225.736,0.335940662428269,4511.946,0.36857496828819,2
"POLYGON ((3.0000000000000000 4.0000000000000000, 3.0000000000000000 5.0000000000000000, 4.0000000000000000 5.0000000000000000, 4.0000000000000000 4.0000000000000000, 3.0000000000000000 4.0000000000000000))","2010-08-01","2010-08-31","W",0,0,69.413,0.00566728118850833,1
"POLYGON ((3.0000000000000000 5.0000000000000000, 3.0000000000000000 6.0000000000000000, 4.0000000000000000 6.0000000000000000, 4.0000000000000000 5.0000000000000000, 3.0000000000000000 5.0000000000000000))","2010-08-01","2010-08-31","W",120.378,0.179146724766055,2327.042,0.190091554169523,1
"POLYGON ((3.0000000000000000 -7.0000000000000000, 3.0000000000000000 -6.0000000000000000, 4.0000000000000000 -6.0000000000000000, 4.0000000000000000 -7.0000000000000000, 3.0000000000000000 -7.0000000000000000))","2008-12-01","2008-12-31","W",43.155,0.0642233373812415,975.74,0.0797045557176999,1
"POLYGON ((3.0000000000000000 -7.0000000000000000, 3.0000000000000000 -6.0000000000000000, 4.0000000000000000 -6.0000000000000000, 4.0000000000000000 -7.0000000000000000, 3.0000000000000000 -7.0000000000000000))","2009-01-01","2009-01-31","W",93.434,0.139048622520656,2064.79,0.168668355566999,1
"POLYGON ((-4.0000000000000000 0.0000000000000000, -4.0000000000000000 1.0000000000000000, -3.0000000000000000 1.0000000000000000, -3.0000000000000000 0.0000000000000000, -4.0000000000000000 0.0000000000000000))","2008-11-01","2008-11-30","W",84.049,0.125081851084601,1648.947,0.134698406142517,1
"POLYGON ((-4.0000000000000000 0.0000000000000000, -4.0000000000000000 1.0000000000000000, -3.0000000000000000 1.0000000000000000, -3.0000000000000000 0.0000000000000000, -4.0000000000000000 0.0000000000000000))","2009-08-01","2009-08-31","B",300.489,0.447188192013715,5990.169,0.489330062273435,2
"POLYGON ((-4.0000000000000000 0.0000000000000000, -4.0000000000000000 1.0000000000000000, -3.0000000000000000 1.0000000000000000, -3.0000000000000000 0.0000000000000000, -4.0000000000000000 0.0000000000000000))","2009-09-01","2009-09-30","W",101.999,0.151795068695383,2193.52,0.17918422715655,1
"POLYGON ((-4.0000000000000000 0.0000000000000000, -4.0000000000000000 1.0000000000000000, -3.0000000000000000 1.0000000000000000, -3.0000000000000000 0.0000000000000000, -4.0000000000000000 0.0000000000000000))","2009-12-01","2009-12-31","W",56.491,0.0840699930947449,1117.61,0.0912938255258998,1
"POLYGON ((-4.0000000000000000 0.0000000000000000, -4.0000000000000000 1.0000000000000000, -3.0000000000000000 1.0000000000000000, -3.0000000000000000 0.0000000000000000, -4.0000000000000000 0.0000000000000000))","2010-01-01","2010-01-31","W",226.699,0.33737380050956,4044.012,0.330349738299959,2
"POLYGON ((-4.0000000000000000 0.0000000000000000, -4.0000000000000000 1.0000000000000000, -3.0000000000000000 1.0000000000000000, -3.0000000000000000 0.0000000000000000, -4.0000000000000000 0.0000000000000000))","2010-02-01","2010-02-28","W",0,0,108.458,0.00885684233364942,1
"POLYGON ((-4.0000000000000000 -1.0000000000000000, -4.0000000000000000 0.0000000000000000, -3.0000000000000000 0.0000000000000000, -3.0000000000000000 -1.0000000000000000, -4.0000000000000000 -1.0000000000000000))","2009-08-01","2009-08-31","B",78.238,0.116433911946091,1584.133,0.129403791824137,1
"POLYGON ((-4.0000000000000000 -1.0000000000000000, -4.0000000000000000 0.0000000000000000, -3.0000000000000000 0.0000000000000000, -3.0000000000000000 -1.0000000000000000, -4.0000000000000000 -1.0000000000000000))","2009-12-01","2009-12-31","W",57.468,0.0855239659975713,1312.002,0.107173584012934,1
"POLYGON ((-4.0000000000000000 -1.0000000000000000, -4.0000000000000000 0.0000000000000000, -3.0000000000000000 0.0000000000000000, -3.0000000000000000 -1.0000000000000000, -4.0000000000000000 -1.0000000000000000))","2010-01-01","2010-01-31","W",64.23,0.0955871847989142,1775.239,0.145015119067147,1
"POLYGON ((-4.0000000000000000 1.0000000000000000, -4.0000000000000000 2.0000000000000000, -3.0000000000000000 2.0000000000000000, -3.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000))","2008-11-01","2008-11-30","W",55.134,0.0820505036074005,1162.701,0.0949772805545989,1
"POLYGON ((-4.0000000000000000 1.0000000000000000, -4.0000000000000000 2.0000000000000000, -3.0000000000000000 2.0000000000000000, -3.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000))","2009-06-01","2009-06-30","W",341.613,0.508388992070862,6831.825,0.558084404063033,3
"POLYGON ((-4.0000000000000000 1.0000000000000000, -4.0000000000000000 2.0000000000000000, -3.0000000000000000 2.0000000000000000, -3.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000))","2009-08-01","2009-08-31","B",114.207,0.169963033073791,2284.135,0.186586508707759,1
"POLYGON ((-4.0000000000000000 1.0000000000000000, -4.0000000000000000 2.0000000000000000, -3.0000000000000000 2.0000000000000000, -3.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000))","2009-11-01","2009-11-30","W",86.065,0.128082065385623,1720.435,0.140538215263886,1
"POLYGON ((-4.0000000000000000 1.0000000000000000, -4.0000000000000000 2.0000000000000000, -3.0000000000000000 2.0000000000000000, -3.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000))","2010-01-01","2010-01-31","W",0,0,71.133,0.00580778689140608,1
"POLYGON ((-4.0000000000000000 1.0000000000000000, -4.0000000000000000 2.0000000000000000, -3.0000000000000000 2.0000000000000000, -3.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000))","2010-02-01","2010-02-28","W",115.368,0.171690835059647,2198.739,0.17961056393761,1
"POLYGON ((-4.0000000000000000 1.0000000000000000, -4.0000000000000000 2.0000000000000000, -3.0000000000000000 2.0000000000000000, -3.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000))","2010-03-01","2010-03-31","W",117.922,0.175491701788223,2357.517,0.19258103748104,1
"POLYGON ((4.0000000000000000 1.0000000000000000, 4.0000000000000000 2.0000000000000000, 5.0000000000000000 2.0000000000000000, 5.0000000000000000 1.0000000000000000, 4.0000000000000000 1.0000000000000000))","2010-05-01","2010-05-31","W",0,0,101.548,0.00829236884119392,2
"POLYGON ((4.0000000000000000 -2.0000000000000000, 4.0000000000000000 -1.0000000000000000, 5.0000000000000000 -1.0000000000000000, 5.0000000000000000 -2.0000000000000000, 4.0000000000000000 -2.0000000000000000))","2008-08-01","2008-08-31","B",0,0,4.079,0.000330188401809713,1
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2008-05-01","2008-05-31","B",99.425,0.147964437936043,1944.211,0.158818333968332,1
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2009-08-01","2009-08-31","B",1.413,0.00210282877348382,254.699,0.0208031763438063,1
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2009-09-01","2009-09-30","W",113.783,0.169332035621592,2275.291,0.185864047988906,1
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2009-10-01","2009-10-31","B",0,0,0.61,4.68080045118668e-05,2
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2009-11-01","2009-11-30","W",165.072,0.245660404314594,3296.564,0.269291187939775,1
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2009-12-01","2009-12-31","W",43.59,0.0648707050503607,754.751,0.0616521052655656,1
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2010-01-01","2010-01-31","W",0,0,124.21,0.0101436131662339,1
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2010-04-01","2010-04-30","W",0,0,24.894,0.00203055247495894,1
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2010-05-01","2010-05-31","W",0,0,63.411,0.0051769816368849,1
"POLYGON ((4.0000000000000000 2.0000000000000000, 4.0000000000000000 3.0000000000000000, 5.0000000000000000 3.0000000000000000, 5.0000000000000000 2.0000000000000000, 4.0000000000000000 2.0000000000000000))","2010-04-01","2010-04-30","W",98.678,0.146852751387004,2278.016,0.186086651500764,2
"POLYGON ((4.0000000000000000 2.0000000000000000, 4.0000000000000000 3.0000000000000000, 5.0000000000000000 3.0000000000000000, 5.0000000000000000 2.0000000000000000, 4.0000000000000000 2.0000000000000000))","2010-05-01","2010-05-31","W",40.884,0.0608436316879777,993.7,0.0811716966619113,2
"POLYGON ((-4.0000000000000000 -3.0000000000000000, -4.0000000000000000 -2.0000000000000000, -3.0000000000000000 -2.0000000000000000, -3.0000000000000000 -3.0000000000000000, -4.0000000000000000 -3.0000000000000000))","2009-02-01","2009-02-28","W",41.449,0.0616844655570636,992.681,0.0810884552018806,1
"POLYGON ((-4.0000000000000000 -3.0000000000000000, -4.0000000000000000 -2.0000000000000000, -3.0000000000000000 -2.0000000000000000, -3.0000000000000000 -3.0000000000000000, -4.0000000000000000 -3.0000000000000000))","2009-03-01","2009-03-31","W",0,0,24.209,0.00197459526188629,1
"POLYGON ((-4.0000000000000000 -3.0000000000000000, -4.0000000000000000 -2.0000000000000000, -3.0000000000000000 -2.0000000000000000, -3.0000000000000000 -3.0000000000000000, -4.0000000000000000 -3.0000000000000000))","2009-06-01","2009-06-30","W",90.327,0.134424780341453,1740.47,0.142174861634558,1
"POLYGON ((4.0000000000000000 -3.0000000000000000, 4.0000000000000000 -2.0000000000000000, 5.0000000000000000 -2.0000000000000000, 5.0000000000000000 -3.0000000000000000, 4.0000000000000000 -3.0000000000000000))","2008-10-01","2008-10-31","W",150.526,0.224013024739862,2894.123,0.236416039346825,1
"POLYGON ((4.0000000000000000 -3.0000000000000000, 4.0000000000000000 -2.0000000000000000, 5.0000000000000000 -2.0000000000000000, 5.0000000000000000 -3.0000000000000000, 4.0000000000000000 -3.0000000000000000))","2009-05-01","2009-05-31","W",86.446,0.128649070171679,1883.121,0.153827930834597,1
"POLYGON ((-4.0000000000000000 3.0000000000000000, -4.0000000000000000 4.0000000000000000, -3.0000000000000000 4.0000000000000000, -3.0000000000000000 3.0000000000000000, -4.0000000000000000 3.0000000000000000))","2008-05-01","2008-05-31","B",17.462,0.0259869752601376,393.52,0.0321433752868114,1
"POLYGON ((-4.0000000000000000 3.0000000000000000, -4.0000000000000000 4.0000000000000000, -3.0000000000000000 4.0000000000000000, -3.0000000000000000 3.0000000000000000, -4.0000000000000000 3.0000000000000000))","2009-02-01","2009-02-28","W",16.17,0.0240642188727766,451.588,0.0368869131681291,1
"POLYGON ((-4.0000000000000000 3.0000000000000000, -4.0000000000000000 4.0000000000000000, -3.0000000000000000 4.0000000000000000, -3.0000000000000000 3.0000000000000000, -4.0000000000000000 3.0000000000000000))","2009-08-01","2009-08-31","B",108.299,0.161170738386075,2033.829,0.166139171225478,1
"POLYGON ((-4.0000000000000000 3.0000000000000000, -4.0000000000000000 4.0000000000000000, -3.0000000000000000 4.0000000000000000, -3.0000000000000000 3.0000000000000000, -4.0000000000000000 3.0000000000000000))","2009-10-01","2009-10-31","B",33.134,0.0493100697668881,971.084,0.0793242100475301,2
"POLYGON ((-4.0000000000000000 3.0000000000000000, -4.0000000000000000 4.0000000000000000, -3.0000000000000000 4.0000000000000000, -3.0000000000000000 3.0000000000000000, -4.0000000000000000 3.0000000000000000))","2010-04-01","2010-04-30","W",0,0,109.921,0.00897635387047466,1
"POLYGON ((4.0000000000000000 3.0000000000000000, 4.0000000000000000 4.0000000000000000, 5.0000000000000000 4.0000000000000000, 5.0000000000000000 3.0000000000000000, 4.0000000000000000 3.0000000000000000))","2010-02-01","2010-02-28","W",123.656,0.184025049408291,2480.316,0.20261240946368,2
"POLYGON ((4.0000000000000000 3.0000000000000000, 4.0000000000000000 4.0000000000000000, 5.0000000000000000 4.0000000000000000, 5.0000000000000000 3.0000000000000000, 4.0000000000000000 3.0000000000000000))","2010-03-01","2010-03-31","W",233.824,0.347977236469272,4429.932,0.361875296940831,2
"POLYGON ((-4.0000000000000000 -4.0000000000000000, -4.0000000000000000 -3.0000000000000000, -3.0000000000000000 -3.0000000000000000, -3.0000000000000000 -4.0000000000000000, -4.0000000000000000 -4.0000000000000000))","2009-03-01","2009-03-31","W",273.138,0.406484391742267,5438.998,0.444305254847937,2
"POLYGON ((-4.0000000000000000 -4.0000000000000000, -4.0000000000000000 -3.0000000000000000, -3.0000000000000000 -3.0000000000000000, -3.0000000000000000 -4.0000000000000000, -4.0000000000000000 -4.0000000000000000))","2009-06-01","2009-06-30","W",20.266,0.0301598923732648,529.336,0.043238097696556,1
"POLYGON ((4.0000000000000000 -4.0000000000000000, 4.0000000000000000 -3.0000000000000000, 5.0000000000000000 -3.0000000000000000, 5.0000000000000000 -4.0000000000000000, 4.0000000000000000 -4.0000000000000000))","2008-10-01","2008-10-31","W",1.428,0.0021251517965569,110.907,0.00905689958155441,1
"POLYGON ((-4.0000000000000000 4.0000000000000000, -4.0000000000000000 5.0000000000000000, -3.0000000000000000 5.0000000000000000, -3.0000000000000000 4.0000000000000000, -4.0000000000000000 4.0000000000000000))","2009-02-01","2009-02-28","W",0,0,26.319,0.00214695981602249,1
"POLYGON ((-4.0000000000000000 4.0000000000000000, -4.0000000000000000 5.0000000000000000, -3.0000000000000000 5.0000000000000000, -3.0000000000000000 4.0000000000000000, -4.0000000000000000 4.0000000000000000))","2009-03-01","2009-03-31","W",0,0,50.211,0.00409868205650682,1
"POLYGON ((-4.0000000000000000 4.0000000000000000, -4.0000000000000000 5.0000000000000000, -3.0000000000000000 5.0000000000000000, -3.0000000000000000 4.0000000000000000, -4.0000000000000000 4.0000000000000000))","2009-07-01","2009-07-31","W",338.172,0.503268090577898,6763.314,0.552487784172784,3
"POLYGON ((-4.0000000000000000 4.0000000000000000, -4.0000000000000000 5.0000000000000000, -3.0000000000000000 5.0000000000000000, -3.0000000000000000 4.0000000000000000, -4.0000000000000000 4.0000000000000000))","2009-08-01","2009-08-31","B",0,0,60.225,0.00491671932907547,1
"POLYGON ((-4.0000000000000000 4.0000000000000000, -4.0000000000000000 5.0000000000000000, -3.0000000000000000 5.0000000000000000, -3.0000000000000000 4.0000000000000000, -4.0000000000000000 4.0000000000000000))","2010-01-01","2010-01-31","W",225.722,0.335919827606734,4513.726,0.368720375352816,2
"POLYGON ((-4.0000000000000000 4.0000000000000000, -4.0000000000000000 5.0000000000000000, -3.0000000000000000 5.0000000000000000, -3.0000000000000000 4.0000000000000000, -4.0000000000000000 4.0000000000000000))","2010-08-01","2010-08-31","W",118.25,0.175979831892754,2363.787,0.193093229781719,1
"POLYGON ((4.0000000000000000 4.0000000000000000, 4.0000000000000000 5.0000000000000000, 5.0000000000000000 5.0000000000000000, 5.0000000000000000 4.0000000000000000, 4.0000000000000000 4.0000000000000000))","2009-08-01","2009-08-31","W",206.082,0.306691549396385,4585.179,0.37455732534651,3
"POLYGON ((4.0000000000000000 4.0000000000000000, 4.0000000000000000 5.0000000000000000, 5.0000000000000000 5.0000000000000000, 5.0000000000000000 4.0000000000000000, 4.0000000000000000 4.0000000000000000))","2010-02-01","2010-02-28","W",165.8,0.246743815034407,3310.06,0.270393667571349,2
"POLYGON ((4.0000000000000000 4.0000000000000000, 4.0000000000000000 5.0000000000000000, 5.0000000000000000 5.0000000000000000, 5.0000000000000000 4.0000000000000000, 4.0000000000000000 4.0000000000000000))","2010-03-01","2010-03-31","W",71.826,0.10689156368312,1263.92,0.103245796102045,2
"POLYGON ((4.0000000000000000 -5.0000000000000000, 4.0000000000000000 -4.0000000000000000, 5.0000000000000000 -4.0000000000000000, 5.0000000000000000 -5.0000000000000000, 4.0000000000000000 -5.0000000000000000))","2008-09-01","2008-09-30","W",66.071,0.0983269638307498,1213.814,0.0991526689221644,1
"POLYGON ((-4.0000000000000000 5.0000000000000000, -4.0000000000000000 6.0000000000000000, -3.0000000000000000 6.0000000000000000, -3.0000000000000000 5.0000000000000000, -4.0000000000000000 5.0000000000000000))","2009-03-01","2009-03-31","B",0,0,250.86,0.0204895708825131,2
"POLYGON ((-4.0000000000000000 5.0000000000000000, -4.0000000000000000 6.0000000000000000, -3.0000000000000000 6.0000000000000000, -3.0000000000000000 5.0000000000000000, -4.0000000000000000 5.0000000000000000))","2009-04-01","2009-04-30","B",0,0,258.467,0.021110981860387,2
"POLYGON ((-4.0000000000000000 5.0000000000000000, -4.0000000000000000 6.0000000000000000, -3.0000000000000000 6.0000000000000000, -3.0000000000000000 5.0000000000000000, -4.0000000000000000 5.0000000000000000))","2009-04-01","2009-04-30","L",0,0,257.588,0.0210391769110573,2
"POLYGON ((-4.0000000000000000 5.0000000000000000, -4.0000000000000000 6.0000000000000000, -3.0000000000000000 6.0000000000000000, -3.0000000000000000 5.0000000000000000, -4.0000000000000000 5.0000000000000000))","2009-08-01","2009-08-31","B",0,0,167.783,0.0137030637431896,1
"POLYGON ((4.0000000000000000 5.0000000000000000, 4.0000000000000000 6.0000000000000000, 5.0000000000000000 6.0000000000000000, 5.0000000000000000 5.0000000000000000, 4.0000000000000000 5.0000000000000000))","2010-08-01","2010-08-31","W",29.913,0.0445165726123295,751.913,0.0614202708557843,1
"POLYGON ((4.0000000000000000 -6.0000000000000000, 4.0000000000000000 -5.0000000000000000, 5.0000000000000000 -5.0000000000000000, 5.0000000000000000 -6.0000000000000000, 4.0000000000000000 -6.0000000000000000))","2008-09-01","2008-09-30","W",234.751,0.349356799295188,3318.954,0.27112021275831,1
"POLYGON ((4.0000000000000000 -6.0000000000000000, 4.0000000000000000 -5.0000000000000000, 5.0000000000000000 -5.0000000000000000, 5.0000000000000000 -6.0000000000000000, 4.0000000000000000 -6.0000000000000000))","2008-10-01","2008-10-31","W",147.253,0.219142141105317,2670.409,0.218140985382832,1
"POLYGON ((4.0000000000000000 -6.0000000000000000, 4.0000000000000000 -5.0000000000000000, 5.0000000000000000 -5.0000000000000000, 5.0000000000000000 -6.0000000000000000, 4.0000000000000000 -6.0000000000000000))","2008-11-01","2008-11-30","W",104.335,0.15527150748863,2168.318,0.17712549185165,1
"POLYGON ((4.0000000000000000 -7.0000000000000000, 4.0000000000000000 -6.0000000000000000, 5.0000000000000000 -6.0000000000000000, 5.0000000000000000 -7.0000000000000000, 4.0000000000000000 -7.0000000000000000))","2008-11-01","2008-11-30","W",0,0,30.402,0.00248049748168034,1
"POLYGON ((4.0000000000000000 -7.0000000000000000, 4.0000000000000000 -6.0000000000000000, 5.0000000000000000 -6.0000000000000000, 5.0000000000000000 -7.0000000000000000, 4.0000000000000000 -7.0000000000000000))","2008-12-01","2008-12-31","W",101.53,0.151097102173965,2439.631,0.199288877764613,2
"POLYGON ((-5.0000000000000000 0.0000000000000000, -5.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000, -4.0000000000000000 0.0000000000000000, -5.0000000000000000 0.0000000000000000))","2008-05-01","2008-05-31","B",71.672,0.106662380646237,1531.096,0.125071233123795,1
"POLYGON ((-5.0000000000000000 0.0000000000000000, -5.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000, -4.0000000000000000 0.0000000000000000, -5.0000000000000000 0.0000000000000000))","2008-11-01","2008-11-30","W",117.256,0.174500559563778,2344.072,0.191482724006935,1
"POLYGON ((-5.0000000000000000 0.0000000000000000, -5.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000, -4.0000000000000000 0.0000000000000000, -5.0000000000000000 0.0000000000000000))","2009-02-01","2009-02-28","W",57.589,0.0857040383836941,1294.742,0.105763625622228,1
"POLYGON ((-5.0000000000000000 0.0000000000000000, -5.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000, -4.0000000000000000 0.0000000000000000, -5.0000000000000000 0.0000000000000000))","2009-08-01","2009-08-31","B",288.546,0.429414601042932,5925.422,0.484040921142318,2
"POLYGON ((-5.0000000000000000 0.0000000000000000, -5.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000, -4.0000000000000000 0.0000000000000000, -5.0000000000000000 0.0000000000000000))","2009-10-01","2009-10-31","W",88.168,0.131211753220468,1723.252,0.140768334197062,1
"POLYGON ((-5.0000000000000000 0.0000000000000000, -5.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000, -4.0000000000000000 0.0000000000000000, -5.0000000000000000 0.0000000000000000))","2010-01-01","2010-01-31","W",38.368,0.0570993166178537,665.438,0.0543561832638756,2
"POLYGON ((-5.0000000000000000 0.0000000000000000, -5.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000, -4.0000000000000000 0.0000000000000000, -5.0000000000000000 0.0000000000000000))","2010-03-01","2010-03-31","W",58.556,0.0871431292711384,1170.479,0.0956126604134005,1
"POLYGON ((-5.0000000000000000 -1.0000000000000000, -5.0000000000000000 0.0000000000000000, -4.0000000000000000 0.0000000000000000, -4.0000000000000000 -1.0000000000000000, -5.0000000000000000 -1.0000000000000000))","2009-10-01","2009-10-31","W",5.825,0.00866877396004477,311.068,0.0254079239988315,1
"POLYGON ((-5.0000000000000000 -1.0000000000000000, -5.0000000000000000 0.0000000000000000, -4.0000000000000000 0.0000000000000000, -4.0000000000000000 -1.0000000000000000, -5.0000000000000000 -1.0000000000000000))","2010-01-01","2010-01-31","W",0,0,121.45,0.00991815052670033,1
"POLYGON ((-5.0000000000000000 1.0000000000000000, -5.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000, -4.0000000000000000 1.0000000000000000, -5.0000000000000000 1.0000000000000000))","2008-05-01","2008-05-31","B",0,0,56.843,0.00464044590628466,1
"POLYGON ((-5.0000000000000000 1.0000000000000000, -5.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000, -4.0000000000000000 1.0000000000000000, -5.0000000000000000 1.0000000000000000))","2008-12-01","2008-12-31","W",38.856,0.0578255589684978,928.342,0.075832643330521,1
"POLYGON ((-5.0000000000000000 1.0000000000000000, -5.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000, -4.0000000000000000 1.0000000000000000, -5.0000000000000000 1.0000000000000000))","2009-06-01","2009-06-30","W",344.679,0.512951817986999,6448.884,0.526802198032005,3
"POLYGON ((-5.0000000000000000 1.0000000000000000, -5.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000, -4.0000000000000000 1.0000000000000000, -5.0000000000000000 1.0000000000000000))","2009-08-01","2009-08-31","B",117.084,0.174244588899207,2319.494,0.189474962864016,2
