"fad_id","section_id","pos_id","date","lon_fad","lat_fad","fad_class"
3491,5,445539,"2008-07-06 22:00:00",42.1143,-14.3367,"B"
3492,5,314421,"2009-01-08 10:00:00",92.8243,-1.34167,"W"
3494,2,463824,"2008-08-30 23:00:00",48.3325,-5.2985,"W"
3500,5,509324,"2008-04-20 11:00:00",49.0518,-6.09383,"W"
3500,5,527619,"2008-06-04 11:00:00",42.4188,-0.825833,"W"
3501,1,224780,"2009-08-01 09:00:00",49.4827,-4.06383,"W"
3503,5,184713,"2007-11-10 09:00:00",72.893,0.732167,"B"
3505,9,523828,"2008-10-31 18:00:00",56.115,3.21517,"B"
3520,2,203892,"2007-06-30 04:00:00",46.928,-8.05833,"W"
3535,9,279819,"2009-12-04 22:00:00",53.6917,-5.133,"W"
3539,9,576912,"2010-01-12 17:00:00",50.5108,-7.89417,"W"
3539,14,998558,"2010-04-15 17:00:00",45.2563,-10.0713,"W"
3543,6,549452,"2008-12-05 11:00:00",51.0967,-9.4485,"W"
3549,1,196411,"2007-12-31 06:00:00",52.0052,-7.10633,"W"
3555,7,276027,"2009-12-14 09:00:00",51.8718,-7.61683,"W"
3561,7,931134,"2010-09-13 02:00:00",59.0293,3.54967,"W"
3562,2,263975,"2009-03-21 21:00:00",46.2405,-14.8675,"W"
3566,5,461804,"2008-08-05 09:00:00",56.8255,10.7343,"W"
3567,1,351333,"2009-11-25 05:00:00",67.9513,-2.63217,"B"
3569,2,541334,"2008-03-03 19:00:00",67.4297,-6.13383,"W"
3569,4,432508,"2008-05-14 19:00:00",86.3322,-5.27167,"W"
3570,2,538270,"2008-02-01 18:00:00",55.6238,-8.80817,"W"
3571,6,242516,"2009-05-17 18:00:00",45.1797,-13.301,"W"
3574,3,588010,"2010-02-25 21:00:00",76.708,4.76933,"W"
3574,3,646874,"2010-03-11 21:00:00",73.9223,3.19717,"W"
3576,2,430223,"2008-05-06 12:00:00",53.3805,-4.161,"W"
3578,2,1083180,"2010-05-01 02:00:00",48.258,-8.74833,"W"
3586,6,517471,"2008-10-30 03:00:00",57.9122,13.9133,"W"
3592,1,487228,"2008-08-04 01:00:00",50.5365,-5.618,"W"
3592,1,484387,"2008-09-30 01:00:00",40.7735,-5.62267,"W"
3601,3,601045,"2010-01-03 21:00:00",42.8443,-8.9655,"W"
3602,7,447980,"2008-07-05 13:00:00",59.1225,-7.63583,"W"
3603,3,535565,"2008-06-21 05:00:00",44.7813,-13.2618,"W"
3609,6,433169,"2008-05-06 17:00:00",70.6072,-3.53933,"W"
3617,5,587460,"2010-02-16 12:00:00",54.0802,-7.47333,"B"
3617,6,590328,"2010-02-22 04:00:00",44.674,-7.91017,"B"
3627,3,427627,"2008-05-25 16:00:00",52.6058,10.4007,"W"
3627,3,528300,"2008-06-09 16:00:00",54.8217,7.74183,"W"
3631,2,484127,"2008-08-04 02:00:00",87.3693,-13.9775,"W"
3634,2,413250,"2009-07-14 18:00:00",59.9718,-4.438,"W"
3635,6,204457,"2007-05-02 05:00:00",58.156,-7.76333,"W"
3647,5,245725,"2009-05-22 14:00:00",51.8798,-9.99467,"W"
3656,14,353902,"2009-11-08 15:00:00",49.0783,6.3955,"W"
3659,14,494115,"2008-11-18 08:00:00",61.0342,5.88967,"W"
3663,8,409277,"2009-07-29 03:00:00",52.8388,3.6585,"B"
3667,1,440943,"2008-07-11 21:00:00",44.9297,-3.82167,"W"
3673,2,399224,"2009-04-26 08:00:00",104.672,-11.1635,"W"
3675,2,286546,"2009-10-15 15:00:00",68.7672,-7.24267,"W"
3682,2,209302,"2007-09-04 14:00:00",52.2442,3.86167,"B"
3684,11,434449,"2008-05-10 07:00:00",39.1747,-18.3718,"W"
3695,3,236008,"2009-08-26 21:00:00",53.0647,3.983,"W"
3696,7,515676,"2008-04-08 13:00:00",70.6347,-5.74717,"W"
3704,20,348966,"2009-11-26 05:00:00",57.4875,-20.1477,"B"
3715,5,327432,"2009-02-19 16:00:00",80.9717,4.84433,"W"
3717,2,485432,"2008-09-11 14:00:00",55.7135,4.394,"W"
3717,6,502944,"2008-11-12 14:00:00",73.1442,1.54383,"W"
3717,8,251227,"2009-05-28 14:00:00",49.3005,4.911,"W"
3719,9,244603,"2009-05-19 01:00:00",60.5513,-8.21017,"W"
3729,6,236500,"2009-08-22 05:00:00",57.9288,4.23967,"W"
3736,1,306275,"2009-10-18 06:00:00",55.6197,4.6085,"W"
3737,9,936501,"2010-07-28 17:00:00",50.6413,-5.69717,"W"
3738,10,217319,"2009-08-16 07:00:00",53.6342,4.31333,"B"
3741,11,330607,"2009-02-26 09:00:00",52.7347,-7.14767,"W"
3743,12,225685,"2009-08-16 07:00:00",53.23,5.178,"W"
3749,6,428718,"2008-05-13 05:00:00",42.476,-0.508833,"W"
3751,12,342305,"2009-11-30 05:00:00",55.9263,-12.3958,"B"
3763,8,558047,"2008-09-10 19:00:00",58.7597,-8.0105,"W"
3766,5,361679,"2009-06-23 21:00:00",48.526,-0.773833,"W"
3767,2,494052,"2008-11-01 11:00:00",64.2977,-1.5565,"W"
3778,9,3783577,"2011-01-31 22:00:00",-22.4738,10.9088,"W"
3778,9,3782678,"2011-02-12 22:00:00",-24.1982,10.8833,"W"
3778,9,3715276,"2011-05-27 22:00:00",-34.8955,6.64633,"W"
3779,2,245027,"2009-05-13 05:00:00",94.7555,-12.4993,"W"
3779,2,280686,"2009-12-03 11:00:00",56.6693,-3.72667,"W"
3784,6,523967,"2008-10-17 12:00:00",49.378,5.42683,"W"
3791,5,219363,"2009-08-15 04:00:00",50.093,-5.19317,"W"
3793,5,238074,"2009-05-16 11:00:00",45.6233,-10.4027,"W"
3796,14,414594,"2009-07-28 20:00:00",55.583,-6.6735,"W"
3800,1,489030,"2008-01-21 15:00:00",66.8675,-5.044,"B"
3809,11,368459,"2009-09-16 08:00:00",53.91185,8.532415,"W"
3812,5,530154,"2008-06-22 12:00:00",42.5033,-19.3627,"W"
3812,13,558242,"2008-10-01 12:00:00",39.7325,-21.4993,"W"
3825,2,409114,"2009-07-04 20:00:00",57.9592,-8.8085,"W"
3827,4,366882,"2009-06-28 12:00:00",51.3382,-6.72967,"W"
3833,2,305639,"2009-10-05 16:00:00",71.748,-5.33267,"W"
3835,2,528088,"2008-06-20 15:00:00",43.4267,-6.86667,"W"
3838,5,387203,"2009-09-20 20:00:00",52.115,2.34433,"W"
3842,3,517463,"2008-10-18 18:00:00",45.6433,-7.61,"W"
3846,2,209698,"2007-09-08 06:00:00",41.2327,-4.96683,"W"
3847,3,551517,"2008-12-17 10:00:00",48.2602,-11.7202,"W"
3848,4,339261,"2009-11-11 22:00:00",49.5952,7.13,"W"
3848,5,339698,"2009-11-26 05:00:00",49.37,7.03583,"W"
3849,33,1047851,"2010-12-07 18:00:00",65.7213,4.72133,"W"
3850,8,256063,"2009-03-11 19:00:00",87.138,-2.268,"W"
3851,1,185251,"2007-11-05 11:00:00",51.2927,-2.34967,"W"
3863,4,364350,"2009-06-27 13:00:00",53.488,-3.50267,"B"
3867,2,431375,"2008-05-01 12:00:00",60.0538,-1.95467,"W"
3867,3,456005,"2008-08-15 12:00:00",65.7342,-10.7608,"W"
3870,7,547444,"2008-12-16 11:00:00",76.0975,-1.25467,"W"
3870,7,398231,"2009-04-12 11:00:00",94.5772,2.87167,"W"
3878,11,323385,"2009-01-30 02:00:00",81.4833,-2.39583,"W"
3883,15,945358,"2010-04-25 19:00:00",79.6397,-4.35717,"W"
3883,19,1050737,"2010-12-28 19:00:00",49.3757,-9.81433,"W"
3883,31,4293067,"2012-10-19 19:00:00",50.2518,0.691333,"W"
3885,2,255173,"2009-03-09 13:00:00",94.3717,-0.846833,"W"
3889,2,203483,"2007-06-07 13:00:00",47.049,-3.94917,"B"
3894,3,555210,"2008-12-26 11:00:00",53.3822,-6.54683,"W"
3897,3,231488,"2009-08-24 06:00:00",53.6897,5.323,"B"
3901,3,553442,"2008-12-05 03:00:00",62.058,-5.10767,"B"
3910,4,298676,"2009-10-08 06:00:00",53.1368,8.93883,"W"
3928,9,234620,"2009-08-29 19:00:00",53.0922,4.18017,"W"
3928,13,285667,"2009-12-29 19:00:00",71.1322,-0.301667,"W"
3928,13,584741,"2010-01-13 19:00:00",74.4955,-1.1535,"W"
3942,6,499051,"2008-11-04 20:00:00",80.358,0.6935,"W"
3943,2,473816,"2008-08-04 09:00:00",67.5392,1.8735,"W"
3947,6,576610,"2010-01-13 22:00:00",61.34,-3.94083,"W"
3947,10,989379,"2010-07-27 10:00:00",91.8692,-8.1955,"W"
3947,10,1041299,"2010-11-23 10:00:00",72.4758,-7.33083,"W"
3947,10,3446345,"2011-06-20 10:00:00",72.4758,-7.3305,"W"
3956,4,450071,"2007-10-13 04:00:00",60.4835,1.31683,"B"
3957,4,191216,"2007-08-14 03:00:00",67.0377,8.135,"W"
3965,5,521566,"2008-10-15 23:00:00",53.3402,9.69517,"W"
3966,6,200246,"2007-07-07 15:00:00",56.1113,0.991667,"W"
3972,1,276765,"2009-12-06 19:00:00",46.6975,-5.78933,"W"
3972,3,561254,"2010-01-15 19:00:00",53.043,-7.0905,"W"
3978,9,191897,"2007-08-18 02:00:00",54.5142,7.50183,"B"
3982,2,444327,"2008-07-25 00:00:00",43.4172,-3.58083,"W"
3983,11,570991,"2010-02-04 23:00:00",54.2867,10.4558,"W"
3985,5,576816,"2010-01-01 06:00:00",60.8305,-5.6515,"W"
3987,13,3854320,"2011-08-02 22:00:00",-44.2543,9.8685,"W"
3990,3,474208,"2008-08-18 22:00:00",57.2547,2.659,"B"
3998,2,506229,"2008-11-15 14:00:00",57.3793,-2.07183,"W"
4002,3,543878,"2008-03-29 03:00:00",43.5568,-14.2185,"W"
4008,2,533523,"2008-06-09 01:00:00",49.8647,-9.88417,"W"
4010,9,351597,"2009-11-05 15:00:00",64.6097,2.0975,"W"
4013,16,289748,"2009-10-30 06:00:00",51.11175,1.124085,"W"
4020,2,590655,"2010-01-03 16:00:00",48.3285,-9.55083,"W"
4023,9,500369,"2008-11-07 21:00:00",57.301,14.9152,"W"
4028,17,419125,"2009-07-21 22:00:00",40.9797,-6.89183,"W"
4033,2,434896,"2008-05-02 20:00:00",44.1355,-8.6855,"W"
4041,9,3448299,"2011-06-26 22:00:00",56.7427,-3.20717,"B"
4043,5,312227,"2009-10-28 22:00:00",54.0885,11.7722,"W"
4045,2,526352,"2008-06-08 11:00:00",43.1192,-13.7343,"W"
4050,8,372192,"2009-09-24 22:00:00",53.4733,4.34683,"W"
4050,8,298714,"2009-10-18 09:00:00",49.7743,2.96,"W"
4072,2,559280,"2008-09-25 03:00:00",58.4538,-4.8235,"B"
4079,5,1060121,"2010-10-22 02:00:00",86.0183,-11.4875,"W"
4081,6,535824,"2008-02-03 15:00:00",61.8283,-5.36383,"W"
4085,6,526167,"2008-06-28 09:00:00",64.4935,-5.17667,"W"
4085,6,439193,"2008-07-02 09:00:00",64.408,-5.61333,"W"
4089,5,321121,"2009-01-04 14:00:00",57.0097,-7.7435,"W"
4097,6,3479688,"2011-05-14 00:00:00",55.3067,10.8438,"W"
4097,6,3465284,"2011-07-05 00:00:00",62.0825,8.55767,"W"
4105,7,242132,"2009-05-22 09:00:00",52.1215,-7.6175,"W"
4109,5,270312,"2009-03-04 14:00:00",64.2722,-9.14833,"W"
4112,19,3849225,"2011-12-04 02:00:00",-11.0052,5.2035,"W"
4114,5,325265,"2009-02-28 08:00:00",56.3088,-6.79,"W"
4127,18,338468,"2009-11-08 21:00:00",46.9305142857143,1.8215,"W"
4127,18,340568,"2009-11-28 17:00:00",53.8067,1.89133,"W"
4127,26,1063204,"2010-11-06 17:00:00",87.2602,-19.7402,"W"
4133,7,311280,"2009-10-20 19:00:00",60.9592,1.29983,"W"
4136,4,247680,"2009-05-07 16:00:00",53.5638,-13.8775,"W"
4138,1,503671,"2008-11-07 16:00:00",58.4718,3.55,"W"
4138,4,267494,"2009-03-01 19:00:00",87.7491,0.0441667,"W"
4141,11,959210,"2010-08-17 00:00:00",79.8343,-10.1883,"W"
4141,25,3390106,"2011-09-27 15:00:00",59.756,3.62917,"W"
4141,25,3534187,"2011-10-16 00:00:00",61.7598,2.811,"W"
4144,2,214036,"2009-08-02 22:00:00",51.5502,-6.38333,"W"
4144,2,309849,"2009-10-10 22:00:00",47.1025,-2.3185,"W"
4151,3,592163,"2010-01-09 19:00:00",94.5702,3.2905,"W"
4153,2,464493,"2008-08-26 16:00:00",63.7997,2.43267,"W"
4154,6,318034,"2009-01-16 04:00:00",41.3285,-3.18767,"W"
4161,8,313118,"2009-10-23 03:00:00",49.1913,0.961667,"W"
4186,4,527214,"2008-06-25 11:00:00",40.2463,-7.33467,"W"
4187,5,245197,"2009-05-11 03:00:00",47.758,-13.013,"W"
4194,1,483243,"2008-09-16 18:00:00",57.3593,3.85467,"W"
4196,1,499596,"2008-11-05 11:00:00",48.1507,3.63267,"W"
4200,9,459371,"2008-08-29 18:00:00",59.7235,7.08583,"W"
4203,1,198957,"2007-07-19 16:00:00",49.56,-4.2275,"W"
4203,1,182408,"2007-11-13 04:00:00",47.4363,-5.81133,"W"
4209,8,520943,"2008-10-07 16:00:00",66.8267,3.18967,"W"
4230,3,446160,"2008-07-19 00:00:00",49.596,-7.56917,"W"
4234,6,272533,"2009-03-26 12:00:00",95.6368,1.2325,"W"
4247,2,273468,"2009-12-29 16:00:00",78.4167,0.7255,"W"
4251,4,525704,"2008-06-20 01:00:00",39.6617,-4.07167,"B"
4252,12,415447,"2009-07-01 00:00:00",50.9257,6.21933,"B"
4258,5,1015564,"2010-09-03 21:00:00",85.3372,-7.47083,"W"
4272,8,422808,"2009-07-04 13:00:00",55.993,-4.33967,"B"
4274,6,287372,"2009-10-30 03:00:00",49.793,7.62917,"W"
4284,3,552006,"2008-12-09 02:00:00",44.3775,-14.3702,"W"
4294,1,445760,"2008-07-18 14:00:00",45.8372,-2.8575,"W"
4295,23,3834748,"2011-07-21 04:00:00",-46.7483,-0.9885,"W"
4300,2,299489,"2009-10-11 18:00:00",52.9552,-2.06317,"W"
4300,7,658345,"2010-03-02 18:00:00",74.118,-3.94017,"W"
4303,13,986019,"2010-05-25 09:00:00",43.231,-2.87167,"W"
4303,13,1077558,"2010-06-01 09:00:00",42.8897,-2.703,"W"
4306,3,366660,"2009-06-06 22:00:00",49.9477,-4.51,"W"
4308,4,189497,"2007-08-28 18:00:00",44.126,-7.17833,"W"
4318,2,268491,"2009-03-08 00:00:00",45.9075,-11.6483,"W"
4320,2,524853,"2008-10-31 08:00:00",66.9,4.22167,"W"
4328,5,435859,"2008-05-08 08:00:00",51.0588,-7.66183,"W"
4330,2,442401,"2008-07-21 08:00:00",63.7033,2.42267,"W"
4332,5,388445,"2009-09-02 04:00:00",55.2158,6.07467,"B"
4335,6,343322,"2009-11-07 10:00:00",54.0277,12.6547,"W"
4340,5,296147,"2009-10-22 05:00:00",50.52,-3.56933,"B"
4343,21,4298333,"2012-09-11 22:00:00",54.7017,1.516,"W"
4344,7,319104,"2009-01-08 08:00:00",63.4777,-4.2505,"W"
4345,16,1094280,"2010-09-01 17:00:00",73.8693,-14.128,"W"
4354,4,319105,"2009-01-02 11:00:00",95.4175,0.7805,"W"
4355,2,452615,"2007-10-03 10:00:00",56.993,-2.22383,"B"
4359,22,578518,"2010-02-23 12:00:00",52.5988,-5.54583,"W"
4361,5,595441,"2010-02-07 21:00:00",68.7218,-6.40383,"W"
4362,7,327012,"2009-02-24 05:00:00",50.081,-9.19083,"B"
4362,13,356785,"2009-06-15 05:00:00",57.3922,-8.83267,"W"
4366,5,396173,"2009-04-03 07:00:00",94.5458,2.82167,"W"
4369,4,486000,"2008-10-12 01:00:00",62.7292,1.50183,"W"
4385,7,377950,"2009-09-13 09:00:00",55.4883,4.44883,"W"
4385,9,371825,"2009-09-13 12:00:00",55.5385,4.563,"W"
4385,13,280169,"2009-12-06 22:00:00",66.0593,-6.51967,"W"
4385,17,647538,"2010-03-09 22:00:00",63.831,-5.86167,"W"
4385,17,965401,"2010-06-06 22:00:00",57.1805,-6.98833,"W"
4403,2,193243,"2007-12-20 20:00:00",55.1993,-2.71833,"W"
4403,4,544897,"2008-03-19 20:00:00",85.4307,-1.77883,"W"
4405,5,556968,"2008-12-07 10:00:00",89.6708,2.075,"W"
4421,5,207446,"2007-09-14 14:00:00",55.8168,8.98633,"W"
4425,4,281291,"2009-12-11 04:00:00",58.5297,-5.93633,"B"
4425,6,656773,"2010-03-29 13:00:00",42.6793,-15.0572,"W"
4429,13,229324,"2009-08-30 20:00:00",52.4055,2.66017,"W"
4430,5,400704,"2009-04-01 22:00:00",45.2275,-10.2083,"W"
4433,3,199032,"2007-07-07 17:00:00",50.8013,-11.244,"W"
4434,1,382340,"2009-09-24 09:00:00",52.39,2.16433,"W"
4441,11,277359,"2009-12-05 14:00:00",60.125,-5.75667,"B"
4441,17,3810090,"2011-02-17 14:00:00",-5.82667,1.0205,"W"
4443,2,202578,"2007-06-17 15:00:00",45.2322,-5.61267,"W"
4443,5,208611,"2007-09-15 15:00:00",55.1792,3.9275,"W"
4445,2,467888,"2008-09-01 13:00:00",55.7485,-3.31317,"W"
4446,3,481872,"2008-09-07 03:00:00",43.2577,-5.463,"W"
4447,9,1046497,"2010-08-14 12:00:00",89.851,2.515,"W"
4448,1,469589,"2008-09-02 14:00:00",52.1422,-3.92333,"W"
4450,4,181403,"2007-01-12 23:00:00",58.3133,-7.2085,"B"
4453,4,494349,"2008-11-28 15:00:00",54.2155,-7.77383,"W"
4454,4,456194,"2008-10-07 12:00:00",55.4642,-4.62683,"B"
4455,5,451861,"2007-10-19 17:00:00",54.8577,7.11967,"W"
4463,9,930736,"2010-08-23 20:00:00",43.6743,-8.0125,"W"
4472,1,328828,"2009-02-26 05:00:00",52.9093,-8.18017,"W"
4481,6,276646,"2009-12-15 04:00:00",53.5822,-7.64139,"B"
4498,6,212555,"2007-02-24 23:00:00",61.7922,-5.773,"W"
4509,1,307042,"2009-10-05 17:00:00",55.6483,4.76017,"W"
4510,7,658794,"2010-03-31 04:00:00",53.3117,5.51417,"W"
4512,12,976527,"2010-04-01 21:00:00",59.6538,-13.7947,"W"
4521,7,517818,"2008-10-15 17:00:00",63.3097,-12.8663,"W"
4526,9,378719,"2009-09-03 15:00:00",55.3093,1.52017,"W"
4530,6,268268,"2009-03-22 03:00:00",45.7835,-14.548,"W"
4537,16,350510,"2009-11-08 12:00:00",50.9093,14.46,"W"
4547,4,943341,"2010-06-25 19:00:00",61.4838,-9.66433,"W"
4547,4,953502,"2010-09-29 19:00:00",40.9048,-14.0422,"W"
4550,1,204427,"2007-05-18 09:00:00",44.1597,-4.03383,"B"
4561,11,537631,"2008-02-03 04:00:00",58.4742,-5.7205,"W"
4564,8,484809,"2008-09-20 22:00:00",52.8025,10.4888,"W"
4575,10,570449,"2010-01-14 17:00:00",63.5705,-4.80583,"W"
4575,15,1083642,"2010-07-03 17:00:00",71.756,-5.37083,"W"
5069,1,560961,"2010-02-25 21:00:00",51.1063,-4.9205,"W"
5070,1,597195,"2010-01-04 10:00:00",49.6118,-7.87517,"B"
5070,6,920689,"2010-05-24 22:00:00",61.016,-7.5405,"W"
5070,6,1014281,"2010-05-25 11:00:00",60.8608,-7.58383,"W"
5070,10,3487070,"2011-01-11 19:00:00",79.4367,-1.26167,"W"
5070,13,3462157,"2011-07-29 19:00:00",45.7547,-3.48833,"W"
5073,1,567650,"2010-01-15 19:00:00",51.8213,-5.36217,"B"
5074,2,1021810,"2010-09-24 23:00:00",71.7825,-10.176,"W"
5075,9,941652,"2010-12-13 01:00:00",78.165,-8.5515,"W"
5079,2,982792,"2010-04-01 20:00:00",42.9425,-13.946,"W"
5081,2,3403259,"2011-08-23 23:00:00",55.8025,-4.068,"W"
5083,2,1078179,"2010-08-06 15:00:00",78.9707,-5.39517,"W"
5087,4,1089484,"2010-04-11 03:00:00",46.8175,-7.03133,"W"
5088,25,942216,"2010-04-07 20:00:00",58.2517,-7.21583,"W"
5088,25,932749,"2010-04-16 08:00:00",58.30875,-5.6509175,"W"
5094,14,4270459,"2012-06-11 01:00:00",96.5138,-2.76433,"W"
5094,14,4331216,"2012-07-26 01:00:00",90.7125,-9.335,"W"
5095,5,577639,"2010-02-06 17:00:00",50.81,-3.95917,"W"
5095,7,670030,"2010-03-25 03:00:00",55.4605,-4.62383,"B"
5096,29,4304081,"2012-09-09 00:00:00",72.6558,-4.925,"W"
5096,29,4324658,"2012-09-19 00:00:00",72.2192,-4.71333,"W"
5097,7,585599,"2010-02-11 00:00:00",49.574,-4.24417,"B"
5104,2,1061434,"2010-05-31 11:00:00",55.133,-8.23183,"W"
5109,2,565570,"2010-02-04 17:00:00",48.7422,-4.32383,"W"
5111,4,3437633,"2011-03-14 22:00:00",57.8342,-6.278,"W"
5112,2,927621,"2010-08-06 23:00:00",80.5752,-7.19217,"W"
5114,3,940376,"2010-08-07 02:00:00",63.9993,0.023,"W"
5116,6,598827,"2010-02-22 10:00:00",51.8118,-3.95267,"B"
5124,4,647954,"2010-03-26 19:00:00",59.8868,-7.18667,"W"
5125,1,661758,"2010-03-11 22:00:00",55.518,-4.87333,"B"
5126,6,1102916,"2010-06-05 00:00:00",56.0813,0.5105,"W"
5127,2,570211,"2010-01-19 20:00:00",51.0472,-2.94417,"W"
5128,8,3486300,"2011-01-15 20:00:00",50.2658,-11.2918,"W"
5132,6,649073,"2010-03-15 16:00:00",53.503,-4.48967,"W"
5136,2,1010696,"2010-04-04 05:00:00",69.0905,-1.16967,"W"
5141,8,970584,"2010-04-10 15:00:00",57.8848,-6.49317,"W"
5144,3,1023967,"2010-06-12 14:00:00",45.0997,-3.91917,"W"
5145,12,4278833,"2012-06-16 10:00:00",54.2158,-6.51817,"B"
5145,22,4343571,"2012-10-13 10:00:00",51.7223,-8.115,"B"
5146,2,665563,"2010-03-16 05:00:00",41.2905,-9.75183,"W"
5150,4,1072405,"2010-10-27 01:00:00",92.7727,-12.9017,"W"
5151,12,1018251,"2010-08-06 10:00:00",50.563,-0.234333,"B"
5156,2,3514777,"2011-04-09 04:00:00",71.5493,-4.9525,"W"
5158,17,4253649,"2012-12-04 21:00:00",11.9458,-10.6643,"W"
5162,6,3451627,"2011-06-01 01:00:00",48.2618,-3.061,"W"
5162,29,4271062,"2012-03-18 09:00:00",51.9575,-8.12667,"W"
5163,4,572154,"2010-02-05 01:00:00",52.7722,-4.07683,"W"
5163,4,1007790,"2010-04-22 01:00:00",79.7515,-1.38017,"W"
5163,4,952393,"2010-07-28 01:00:00",83.6372,-13.04,"W"
5163,4,3512151,"2011-02-26 01:00:00",51.0365,-15.936,"W"
5164,3,980652,"2010-06-29 21:00:00",42.8407,-3.10633,"W"
5169,8,1019471,"2010-11-03 23:00:00",57.6708,6.13217,"W"
5175,1,979452,"2010-04-29 03:00:00",48.2867,-4.60883,"B"
5175,7,941407,"2010-11-02 10:00:00",55.4613,-4.621,"B"
5176,10,942141,"2010-04-01 03:00:00",41.4635,-15.8213,"B"
5178,8,1105444,"2010-05-22 13:00:00",64.4455,-5.2705,"W"
5182,2,599432,"2010-02-23 01:00:00",47.2988,-6.6205,"W"
5183,2,571870,"2010-02-04 19:00:00",64.565,-5.08333,"W"
5183,2,648739,"2010-03-05 19:00:00",69.3647,-7.99017,"W"
5184,2,652707,"2010-02-28 21:00:00",60.8558,-6.4535,"W"
5189,2,1110747,"2010-11-22 03:00:00",56.3968,-13.04,"W"
5191,2,665814,"2010-03-14 18:00:00",45.6063,-6.733,"W"
5193,7,1116589,"2010-10-08 21:00:00",75.085,5.54083,"W"
5194,2,566778,"2010-01-14 01:00:00",54.2893,3.98083,"W"
5196,8,583670,"2010-02-26 20:00:00",50.4205,-6.1755,"W"
5196,8,999658,"2010-06-13 20:00:00",67.3247,-6.90317,"W"
5199,3,564526,"2010-02-11 21:00:00",55.4617,-4.62267,"B"
5203,1,594925,"2010-02-23 10:00:00",49.2502,-6.3185,"B"
5203,15,3496885,"2011-01-05 10:00:00",63.1508,-3.5155,"B"
5203,19,3515990,"2011-04-06 10:00:00",44.9935,-13.8775,"B"
5203,19,3441581,"2011-06-20 10:00:00",51.9135,-5.04967,"B"
5203,29,3539446,"2011-10-22 10:00:00",57.4892,-20.1488,"B"
5205,5,964998,"2010-05-02 15:00:00",49.066,-10.6792,"W"
5206,6,3508951,"2011-02-23 04:00:00",112.472,-8.62017,"W"
5211,2,592498,"2010-01-04 05:00:00",52.50135,-5.9939975,"W"
5214,3,579204,"2010-01-16 20:00:00",55.693,-3.63217,"B"
5214,4,562940,"2010-01-27 20:00:00",59.2863,-4.48967,"W"
5214,4,647731,"2010-03-06 20:00:00",68.6768,-3.9785,"W"
5215,17,4306760,"2012-03-25 19:00:00",46.8333,-13.9177,"W"
5215,20,4338121,"2012-09-22 19:00:00",55.5818,6.07917,"W"
5216,4,650458,"2010-03-12 04:00:00",55.833,-4.3525,"W"
5216,41,952909,"2010-06-21 04:00:00",55.8327,-4.3525,"W"
5221,8,952595,"2010-07-12 20:00:00",51.0722,-9.435,"W"
5225,7,664606,"2010-03-31 11:00:00",55.9765,-4.30767,"W"
5232,1,649955,"2010-03-05 19:00:00",61.3425,-7.55767,"W"
5234,1,571803,"2010-02-11 10:00:00",49.9597,-4.76767,"B"
5234,2,578455,"2010-02-27 22:00:00",44.673,-6.5535,"W"
5242,18,4282722,"2012-05-14 19:00:00",77.0377,-4.30833,"W"
5244,14,977138,"2010-07-16 01:00:00",58.5518,6.313,"W"
5244,14,987657,"2010-09-13 13:00:00",62.8422,2.7505,"W"
5246,3,570805,"2010-02-17 10:00:00",55.4613,-4.621,"B"
5255,9,665816,"2010-03-14 19:00:00",52.0617,-4.75917,"B"
5256,1,569882,"2010-02-18 20:00:00",55.4613,-4.621,"B"
5258,2,919893,"2010-12-06 21:00:00",64.5027,-0.166833,"W"
5259,4,561203,"2010-01-23 14:00:00",51.4022,-4.1838775,"W"
5259,22,991192,"2010-11-30 20:00:00",76.6018,-0.470833,"W"
5265,16,1046097,"2010-06-13 21:00:00",50.8785,3.46667,"W"
5266,9,1105490,"2010-05-05 21:00:00",45.486,-3.24317,"W"
5269,3,583764,"2010-02-14 16:00:00",45.4292,-7.33133,"W"
5270,1,560649,"2010-02-27 03:00:00",50.0422,-6.41183,"B"
5270,4,561805,"2010-02-27 19:00:00",49.60002,-6.459234,"W"
5270,4,973781,"2010-05-02 21:00:00",68.1135,-3.61217,"W"
5270,4,931398,"2010-09-28 21:00:00",56.2327,-9.07467,"W"
5271,10,653129,"2010-03-23 09:00:00",54.1888,-6.445,"W"
5272,8,560785,"2010-02-28 07:00:00",52.20226,-4.253166,"W"
5272,8,647904,"2010-03-13 20:00:00",53.0618,-4.27917,"W"
5275,11,935083,"2010-11-15 04:00:00",41.326,-8.828,"W"
5278,13,3429258,"2011-03-14 19:00:00",53.1152,-4.94383,"W"
5279,2,581476,"2010-02-16 23:00:00",51.3613,-5.17667,"W"
5280,2,1075227,"2010-09-24 03:00:00",70.6792,-13.4768,"W"
5281,4,592847,"2010-02-28 18:00:00",46.9838,-5.81183,"W"
5285,23,3496472,"2011-01-25 00:00:00",55.4605,-4.62383,"B"
5286,4,594346,"2010-02-25 15:00:00",56.7083,-4.25517,"W"
5287,26,4321257,"2012-04-28 14:00:00",51.9055,-6.76183,"W"
5289,10,3489717,"2011-01-01 03:00:00",91.8258,5.43567,"W"
5289,10,3440293,"2011-03-08 03:00:00",81.81,7.74467,"W"
5289,10,3423238,"2011-03-09 03:00:00",81.9393,7.43133,"W"
5289,12,3424407,"2011-03-23 15:00:00",78.301,5.37583,"W"
5293,2,583625,"2010-02-15 23:00:00",52.059,-5.65667,"W"
5293,2,649243,"2010-03-16 23:00:00",53.2238,-5.83233,"W"
