"fad_id","section","fad_class","id_point","time","geom","lon","lat"
2,1,"W",91155,2009-11-12 11:00:00,"POINT(-7.915 2.07083)",-7.915,2.07083
2,1,"W",91155,2009-11-12 11:00:00,"POINT(-7.915 2.07083)",-7.915,2.07083
2,1,"W",91155,2009-11-12 11:00:00,"POINT(-7.915 2.07083)",-7.915,2.07083
2,1,"W",95545,2009-11-10 01:00:00,"POINT(-8.204 1.503)",-8.204,1.503
2,1,"W",95545,2009-11-10 01:00:00,"POINT(-8.204 1.503)",-8.204,1.503
2,1,"W",95545,2009-11-10 01:00:00,"POINT(-8.204 1.503)",-8.204,1.503
2,1,"W",87322,2009-11-09 13:00:00,"POINT(-8.22417 1.39133)",-8.22417,1.39133
2,1,"W",87322,2009-11-09 13:00:00,"POINT(-8.22417 1.39133)",-8.22417,1.39133
2,1,"W",87322,2009-11-09 13:00:00,"POINT(-8.22417 1.39133)",-8.22417,1.39133
2,1,"W",97256,2009-11-12 12:00:00,"POINT(-7.90833 2.07683)",-7.90833,2.07683
2,1,"W",97256,2009-11-12 12:00:00,"POINT(-7.90833 2.07683)",-7.90833,2.07683
2,1,"W",97256,2009-11-12 12:00:00,"POINT(-7.90833 2.07683)",-7.90833,2.07683
2,1,"W",95105,2009-11-10 21:00:00,"POINT(-8.15433 1.68683)",-8.15433,1.68683
2,1,"W",95105,2009-11-10 21:00:00,"POINT(-8.15433 1.68683)",-8.15433,1.68683
2,1,"W",95105,2009-11-10 21:00:00,"POINT(-8.15433 1.68683)",-8.15433,1.68683
2,1,"W",98885,2009-11-09 15:00:00,"POINT(-8.21917 1.40983)",-8.21917,1.40983
2,1,"W",98885,2009-11-09 15:00:00,"POINT(-8.21917 1.40983)",-8.21917,1.40983
2,1,"W",98885,2009-11-09 15:00:00,"POINT(-8.21917 1.40983)",-8.21917,1.40983
2,2,"B",98408,2009-11-12 13:00:00,"POINT(-7.90383 2.08467)",-7.90383,2.08467
2,2,"B",98408,2009-11-12 13:00:00,"POINT(-7.90383 2.08467)",-7.90383,2.08467
2,2,"B",98408,2009-11-12 13:00:00,"POINT(-7.90383 2.08467)",-7.90383,2.08467
2,1,"W",88185,2009-11-10 09:00:00,"POINT(-8.1875 1.57217)",-8.1875,1.57217
2,1,"W",88185,2009-11-10 09:00:00,"POINT(-8.1875 1.57217)",-8.1875,1.57217
2,1,"W",88185,2009-11-10 09:00:00,"POINT(-8.1875 1.57217)",-8.1875,1.57217
2,1,"W",98682,2009-11-09 14:00:00,"POINT(-8.22133 1.40133)",-8.22133,1.40133
2,1,"W",98682,2009-11-09 14:00:00,"POINT(-8.22133 1.40133)",-8.22133,1.40133
2,1,"W",98682,2009-11-09 14:00:00,"POINT(-8.22133 1.40133)",-8.22133,1.40133
2,1,"W",95555,2009-11-12 10:00:00,"POINT(-7.9225 2.06383)",-7.9225,2.06383
2,1,"W",95555,2009-11-12 10:00:00,"POINT(-7.9225 2.06383)",-7.9225,2.06383
2,1,"W",95555,2009-11-12 10:00:00,"POINT(-7.9225 2.06383)",-7.9225,2.06383
2,1,"W",87764,2009-11-09 21:00:00,"POINT(-8.20667 1.46883)",-8.20667,1.46883
2,1,"W",87764,2009-11-09 21:00:00,"POINT(-8.20667 1.46883)",-8.20667,1.46883
2,1,"W",87764,2009-11-09 21:00:00,"POINT(-8.20667 1.46883)",-8.20667,1.46883
2,1,"W",87548,2009-11-10 06:00:00,"POINT(-8.19483 1.543)",-8.19483,1.543
2,1,"W",87548,2009-11-10 06:00:00,"POINT(-8.19483 1.543)",-8.19483,1.543
2,1,"W",87548,2009-11-10 06:00:00,"POINT(-8.19483 1.543)",-8.19483,1.543
2,1,"W",98242,2009-11-09 16:00:00,"POINT(-8.21667 1.41967)",-8.21667,1.41967
2,1,"W",98242,2009-11-09 16:00:00,"POINT(-8.21667 1.41967)",-8.21667,1.41967
2,1,"W",98242,2009-11-09 16:00:00,"POINT(-8.21667 1.41967)",-8.21667,1.41967
2,1,"W",96083,2009-11-10 07:00:00,"POINT(-8.1925 1.551)",-8.1925,1.551
2,1,"W",96083,2009-11-10 07:00:00,"POINT(-8.1925 1.551)",-8.1925,1.551
2,1,"W",96083,2009-11-10 07:00:00,"POINT(-8.1925 1.551)",-8.1925,1.551
2,1,"W",91434,2009-11-10 08:00:00,"POINT(-8.18917 1.56133)",-8.18917,1.56133
2,1,"W",91434,2009-11-10 08:00:00,"POINT(-8.18917 1.56133)",-8.18917,1.56133
2,1,"W",91434,2009-11-10 08:00:00,"POINT(-8.18917 1.56133)",-8.18917,1.56133
2,1,"W",96355,2009-11-11 21:00:00,"POINT(-8.031 1.94017)",-8.031,1.94017
2,1,"W",96355,2009-11-11 21:00:00,"POINT(-8.031 1.94017)",-8.031,1.94017
2,1,"W",96355,2009-11-11 21:00:00,"POINT(-8.031 1.94017)",-8.031,1.94017
3,4,"W",151448,2008-09-28 20:00:00,"POINT(1.2905 -1.47833)",1.2905,-1.47833
3,4,"W",151448,2008-09-28 20:00:00,"POINT(1.2905 -1.47833)",1.2905,-1.47833
3,4,"W",151448,2008-09-28 20:00:00,"POINT(1.2905 -1.47833)",1.2905,-1.47833
3,4,"W",150462,2008-09-29 21:00:00,"POINT(1.46 -1.57517)",1.46,-1.57517
3,4,"W",150462,2008-09-29 21:00:00,"POINT(1.46 -1.57517)",1.46,-1.57517
3,4,"W",150462,2008-09-29 21:00:00,"POINT(1.46 -1.57517)",1.46,-1.57517
3,4,"W",151075,2008-09-24 20:00:00,"POINT(0.918833 -1.11067)",0.918833,-1.11067
3,4,"W",151075,2008-09-24 20:00:00,"POINT(0.918833 -1.11067)",0.918833,-1.11067
3,4,"W",151075,2008-09-24 20:00:00,"POINT(0.918833 -1.11067)",0.918833,-1.11067
3,4,"W",155343,2008-10-23 20:00:00,"POINT(4.9255 -2.83967)",4.9255,-2.83967
3,4,"W",155343,2008-10-23 20:00:00,"POINT(4.9255 -2.83967)",4.9255,-2.83967
3,4,"W",155343,2008-10-23 20:00:00,"POINT(4.9255 -2.83967)",4.9255,-2.83967
3,4,"W",156863,2008-10-06 20:00:00,"POINT(2.63633 -1.67383)",2.63633,-1.67383
3,4,"W",156863,2008-10-06 20:00:00,"POINT(2.63633 -1.67383)",2.63633,-1.67383
3,4,"W",156863,2008-10-06 20:00:00,"POINT(2.63633 -1.67383)",2.63633,-1.67383
3,4,"W",151208,2008-09-25 20:00:00,"POINT(0.967667 -1.183)",0.967667,-1.183
3,4,"W",151208,2008-09-25 20:00:00,"POINT(0.967667 -1.183)",0.967667,-1.183
3,4,"W",151208,2008-09-25 20:00:00,"POINT(0.967667 -1.183)",0.967667,-1.183
3,4,"W",157253,2008-10-10 20:00:00,"POINT(2.90333 -1.88667)",2.90333,-1.88667
3,4,"W",157253,2008-10-10 20:00:00,"POINT(2.90333 -1.88667)",2.90333,-1.88667
3,4,"W",157253,2008-10-10 20:00:00,"POINT(2.90333 -1.88667)",2.90333,-1.88667
3,4,"W",150544,2008-09-14 21:00:00,"POINT(0.8875 -1.31133)",0.8875,-1.31133
3,4,"W",150544,2008-09-14 21:00:00,"POINT(0.8875 -1.31133)",0.8875,-1.31133
3,4,"W",150544,2008-09-14 21:00:00,"POINT(0.8875 -1.31133)",0.8875,-1.31133
3,4,"W",156263,2008-10-17 20:00:00,"POINT(4.39667 -2.37467)",4.39667,-2.37467
3,4,"W",156263,2008-10-17 20:00:00,"POINT(4.39667 -2.37467)",4.39667,-2.37467
3,4,"W",156263,2008-10-17 20:00:00,"POINT(4.39667 -2.37467)",4.39667,-2.37467
3,4,"W",151197,2008-09-06 21:00:00,"POINT(0.5525 -1.37917)",0.5525,-1.37917
3,4,"W",151197,2008-09-06 21:00:00,"POINT(0.5525 -1.37917)",0.5525,-1.37917
3,4,"W",151197,2008-09-06 21:00:00,"POINT(0.5525 -1.37917)",0.5525,-1.37917
3,4,"W",150314,2008-09-30 20:00:00,"POINT(1.67833 -1.63917)",1.67833,-1.63917
3,4,"W",150314,2008-09-30 20:00:00,"POINT(1.67833 -1.63917)",1.67833,-1.63917
3,4,"W",150314,2008-09-30 20:00:00,"POINT(1.67833 -1.63917)",1.67833,-1.63917
3,4,"W",155419,2008-10-21 20:00:00,"POINT(4.776 -2.83417)",4.776,-2.83417
3,4,"W",155419,2008-10-21 20:00:00,"POINT(4.776 -2.83417)",4.776,-2.83417
3,4,"W",155419,2008-10-21 20:00:00,"POINT(4.776 -2.83417)",4.776,-2.83417
3,4,"W",151135,2008-09-16 20:00:00,"POINT(0.865833 -1.15967)",0.865833,-1.15967
3,4,"W",151135,2008-09-16 20:00:00,"POINT(0.865833 -1.15967)",0.865833,-1.15967
3,4,"W",151135,2008-09-16 20:00:00,"POINT(0.865833 -1.15967)",0.865833,-1.15967
3,4,"W",151129,2008-09-19 20:00:00,"POINT(0.776667 -1.23967)",0.776667,-1.23967
3,4,"W",156413,2008-10-20 20:00:00,"POINT(4.65633 -2.77067)",4.65633,-2.77067
3,4,"W",151129,2008-09-19 20:00:00,"POINT(0.776667 -1.23967)",0.776667,-1.23967
3,4,"W",156413,2008-10-20 20:00:00,"POINT(4.65633 -2.77067)",4.65633,-2.77067
3,4,"W",151129,2008-09-19 20:00:00,"POINT(0.776667 -1.23967)",0.776667,-1.23967
3,4,"W",156413,2008-10-20 20:00:00,"POINT(4.65633 -2.77067)",4.65633,-2.77067
3,1,"B",172874,2008-08-25 21:00:00,"POINT(3.918 -1.516)",3.918,-1.516
3,1,"B",172874,2008-08-25 21:00:00,"POINT(3.918 -1.516)",3.918,-1.516
3,1,"B",172874,2008-08-25 21:00:00,"POINT(3.918 -1.516)",3.918,-1.516
3,4,"W",152087,2008-10-13 20:00:00,"POINT(3.59467 -2.31467)",3.59467,-2.31467
3,4,"W",152087,2008-10-13 20:00:00,"POINT(3.59467 -2.31467)",3.59467,-2.31467
3,4,"W",152087,2008-10-13 20:00:00,"POINT(3.59467 -2.31467)",3.59467,-2.31467
3,4,"W",150466,2008-09-22 21:00:00,"POINT(0.791833 -1.17217)",0.791833,-1.17217
3,4,"W",150466,2008-09-22 21:00:00,"POINT(0.791833 -1.17217)",0.791833,-1.17217
3,4,"W",150466,2008-09-22 21:00:00,"POINT(0.791833 -1.17217)",0.791833,-1.17217
3,4,"W",157027,2008-10-08 20:00:00,"POINT(2.69683 -1.62083)",2.69683,-1.62083
3,4,"W",155114,2008-10-16 20:00:00,"POINT(4.318 -2.34517)",4.318,-2.34517
3,4,"W",157027,2008-10-08 20:00:00,"POINT(2.69683 -1.62083)",2.69683,-1.62083
3,4,"W",155114,2008-10-16 20:00:00,"POINT(4.318 -2.34517)",4.318,-2.34517
3,4,"W",157027,2008-10-08 20:00:00,"POINT(2.69683 -1.62083)",2.69683,-1.62083
3,4,"W",155114,2008-10-16 20:00:00,"POINT(4.318 -2.34517)",4.318,-2.34517
3,4,"W",150519,2008-09-04 21:00:00,"POINT(0.773 -0.8335)",0.773,-0.8335
3,4,"W",150519,2008-09-04 21:00:00,"POINT(0.773 -0.8335)",0.773,-0.8335
3,4,"W",150519,2008-09-04 21:00:00,"POINT(0.773 -0.8335)",0.773,-0.8335
3,4,"W",157301,2008-10-01 21:00:00,"POINT(1.89017 -1.591)",1.89017,-1.591
3,4,"W",157301,2008-10-01 21:00:00,"POINT(1.89017 -1.591)",1.89017,-1.591
3,4,"W",157301,2008-10-01 21:00:00,"POINT(1.89017 -1.591)",1.89017,-1.591
3,4,"W",150740,2008-09-05 20:00:00,"POINT(0.651333 -1.13183)",0.651333,-1.13183
3,4,"W",150740,2008-09-05 20:00:00,"POINT(0.651333 -1.13183)",0.651333,-1.13183
3,4,"W",150740,2008-09-05 20:00:00,"POINT(0.651333 -1.13183)",0.651333,-1.13183
3,4,"W",156028,2008-10-19 20:00:00,"POINT(4.5475 -2.6215)",4.5475,-2.6215
3,4,"W",156028,2008-10-19 20:00:00,"POINT(4.5475 -2.6215)",4.5475,-2.6215
3,4,"W",156028,2008-10-19 20:00:00,"POINT(4.5475 -2.6215)",4.5475,-2.6215
3,4,"W",150554,2008-09-10 20:00:00,"POINT(0.920833 -1.60633)",0.920833,-1.60633
3,4,"W",150554,2008-09-10 20:00:00,"POINT(0.920833 -1.60633)",0.920833,-1.60633
3,4,"W",150554,2008-09-10 20:00:00,"POINT(0.920833 -1.60633)",0.920833,-1.60633
3,4,"W",150432,2008-09-21 20:00:00,"POINT(0.7005 -1.21017)",0.7005,-1.21017
3,4,"W",150432,2008-09-21 20:00:00,"POINT(0.7005 -1.21017)",0.7005,-1.21017
3,4,"W",150432,2008-09-21 20:00:00,"POINT(0.7005 -1.21017)",0.7005,-1.21017
3,4,"W",150561,2008-09-26 20:00:00,"POINT(1.05333 -1.33133)",1.05333,-1.33133
3,4,"W",150561,2008-09-26 20:00:00,"POINT(1.05333 -1.33133)",1.05333,-1.33133
3,4,"W",150561,2008-09-26 20:00:00,"POINT(1.05333 -1.33133)",1.05333,-1.33133
3,4,"W",150930,2008-09-23 21:00:00,"POINT(0.887167 -1.13017)",0.887167,-1.13017
3,4,"W",150930,2008-09-23 21:00:00,"POINT(0.887167 -1.13017)",0.887167,-1.13017
3,4,"W",150930,2008-09-23 21:00:00,"POINT(0.887167 -1.13017)",0.887167,-1.13017
3,4,"W",156652,2008-10-11 21:00:00,"POINT(3.0635 -1.9785)",3.0635,-1.9785
3,4,"W",156652,2008-10-11 21:00:00,"POINT(3.0635 -1.9785)",3.0635,-1.9785
3,4,"W",156652,2008-10-11 21:00:00,"POINT(3.0635 -1.9785)",3.0635,-1.9785
3,4,"W",156312,2008-10-22 20:00:00,"POINT(4.8535 -2.81083)",4.8535,-2.81083
3,4,"W",156312,2008-10-22 20:00:00,"POINT(4.8535 -2.81083)",4.8535,-2.81083
3,4,"W",156312,2008-10-22 20:00:00,"POINT(4.8535 -2.81083)",4.8535,-2.81083
3,4,"W",151623,2008-09-27 20:00:00,"POINT(1.175 -1.41583)",1.175,-1.41583
3,4,"W",156707,2008-10-02 20:00:00,"POINT(2.06933 -1.53433)",2.06933,-1.53433
3,4,"W",151623,2008-09-27 20:00:00,"POINT(1.175 -1.41583)",1.175,-1.41583
3,4,"W",156707,2008-10-02 20:00:00,"POINT(2.06933 -1.53433)",2.06933,-1.53433
3,4,"W",151623,2008-09-27 20:00:00,"POINT(1.175 -1.41583)",1.175,-1.41583
3,4,"W",156707,2008-10-02 20:00:00,"POINT(2.06933 -1.53433)",2.06933,-1.53433
3,4,"W",155432,2008-10-24 20:00:00,"POINT(4.9855 -3.01217)",4.9855,-3.01217
3,4,"W",155432,2008-10-24 20:00:00,"POINT(4.9855 -3.01217)",4.9855,-3.01217
3,4,"W",155432,2008-10-24 20:00:00,"POINT(4.9855 -3.01217)",4.9855,-3.01217
3,4,"W",156912,2008-10-07 21:00:00,"POINT(2.698 -1.6125)",2.698,-1.6125
3,4,"W",156912,2008-10-07 21:00:00,"POINT(2.698 -1.6125)",2.698,-1.6125
3,4,"W",156912,2008-10-07 21:00:00,"POINT(2.698 -1.6125)",2.698,-1.6125
3,4,"W",157048,2008-10-15 21:00:00,"POINT(4.17217 -2.39267)",4.17217,-2.39267
3,4,"W",157048,2008-10-15 21:00:00,"POINT(4.17217 -2.39267)",4.17217,-2.39267
3,4,"W",157048,2008-10-15 21:00:00,"POINT(4.17217 -2.39267)",4.17217,-2.39267
3,3,"B",150556,2008-09-03 20:00:00,"POINT(0.6885 -0.409667)",0.6885,-0.409667
3,3,"B",150556,2008-09-03 20:00:00,"POINT(0.6885 -0.409667)",0.6885,-0.409667
3,3,"B",150556,2008-09-03 20:00:00,"POINT(0.6885 -0.409667)",0.6885,-0.409667
3,4,"W",156101,2008-10-04 20:00:00,"POINT(2.35 -1.64767)",2.35,-1.64767
3,4,"W",156101,2008-10-04 20:00:00,"POINT(2.35 -1.64767)",2.35,-1.64767
3,4,"W",156101,2008-10-04 20:00:00,"POINT(2.35 -1.64767)",2.35,-1.64767
3,4,"W",150199,2008-09-12 20:00:00,"POINT(0.95 -1.42967)",0.95,-1.42967
3,4,"W",150199,2008-09-12 20:00:00,"POINT(0.95 -1.42967)",0.95,-1.42967
3,4,"W",150199,2008-09-12 20:00:00,"POINT(0.95 -1.42967)",0.95,-1.42967
3,4,"W",155820,2008-10-12 20:00:00,"POINT(3.2955 -2.165)",3.2955,-2.165
3,4,"W",155820,2008-10-12 20:00:00,"POINT(3.2955 -2.165)",3.2955,-2.165
3,4,"W",155820,2008-10-12 20:00:00,"POINT(3.2955 -2.165)",3.2955,-2.165
3,4,"W",155492,2008-10-14 20:00:00,"POINT(3.91417 -2.39583)",3.91417,-2.39583
3,4,"W",155492,2008-10-14 20:00:00,"POINT(3.91417 -2.39583)",3.91417,-2.39583
3,4,"W",155492,2008-10-14 20:00:00,"POINT(3.91417 -2.39583)",3.91417,-2.39583
3,4,"W",151676,2008-09-09 20:00:00,"POINT(0.843333 -1.69967)",0.843333,-1.69967
3,4,"W",151676,2008-09-09 20:00:00,"POINT(0.843333 -1.69967)",0.843333,-1.69967
3,4,"W",151676,2008-09-09 20:00:00,"POINT(0.843333 -1.69967)",0.843333,-1.69967
3,4,"W",151266,2008-09-15 20:00:00,"POINT(0.881833 -1.23967)",0.881833,-1.23967
3,4,"W",151266,2008-09-15 20:00:00,"POINT(0.881833 -1.23967)",0.881833,-1.23967
3,4,"W",151266,2008-09-15 20:00:00,"POINT(0.881833 -1.23967)",0.881833,-1.23967
3,4,"W",150869,2008-09-17 20:00:00,"POINT(0.851333 -1.18)",0.851333,-1.18
3,4,"W",150869,2008-09-17 20:00:00,"POINT(0.851333 -1.18)",0.851333,-1.18
3,4,"W",150869,2008-09-17 20:00:00,"POINT(0.851333 -1.18)",0.851333,-1.18
3,4,"W",151114,2008-09-18 20:00:00,"POINT(0.8285 -1.22267)",0.8285,-1.22267
3,4,"W",151114,2008-09-18 20:00:00,"POINT(0.8285 -1.22267)",0.8285,-1.22267
3,4,"W",151114,2008-09-18 20:00:00,"POINT(0.8285 -1.22267)",0.8285,-1.22267
3,1,"B",173104,2008-08-24 20:00:00,"POINT(3.2355 -0.949667)",3.2355,-0.949667
3,1,"B",173104,2008-08-24 20:00:00,"POINT(3.2355 -0.949667)",3.2355,-0.949667
3,1,"B",173104,2008-08-24 20:00:00,"POINT(3.2355 -0.949667)",3.2355,-0.949667
3,4,"W",155719,2008-10-18 20:00:00,"POINT(4.48917 -2.46083)",4.48917,-2.46083
3,4,"W",155719,2008-10-18 20:00:00,"POINT(4.48917 -2.46083)",4.48917,-2.46083
3,4,"W",155719,2008-10-18 20:00:00,"POINT(4.48917 -2.46083)",4.48917,-2.46083
3,4,"W",156341,2008-10-09 21:00:00,"POINT(2.75667 -1.76217)",2.75667,-1.76217
3,4,"W",156341,2008-10-09 21:00:00,"POINT(2.75667 -1.76217)",2.75667,-1.76217
3,4,"W",156341,2008-10-09 21:00:00,"POINT(2.75667 -1.76217)",2.75667,-1.76217
3,4,"W",150248,2008-09-07 21:00:00,"POINT(0.610167 -1.57833)",0.610167,-1.57833
3,4,"W",150248,2008-09-07 21:00:00,"POINT(0.610167 -1.57833)",0.610167,-1.57833
3,4,"W",150248,2008-09-07 21:00:00,"POINT(0.610167 -1.57833)",0.610167,-1.57833
3,4,"W",150565,2008-09-13 21:00:00,"POINT(0.909167 -1.38633)",0.909167,-1.38633
3,4,"W",150565,2008-09-13 21:00:00,"POINT(0.909167 -1.38633)",0.909167,-1.38633
3,4,"W",150565,2008-09-13 21:00:00,"POINT(0.909167 -1.38633)",0.909167,-1.38633
3,1,"B",173751,2008-08-26 21:00:00,"POINT(3.88 -1.47217)",3.88,-1.47217
3,1,"B",173751,2008-08-26 21:00:00,"POINT(3.88 -1.47217)",3.88,-1.47217
3,1,"B",173751,2008-08-26 21:00:00,"POINT(3.88 -1.47217)",3.88,-1.47217
3,4,"W",151461,2008-09-08 21:00:00,"POINT(0.751833 -1.70167)",0.751833,-1.70167
3,4,"W",151461,2008-09-08 21:00:00,"POINT(0.751833 -1.70167)",0.751833,-1.70167
3,4,"W",151461,2008-09-08 21:00:00,"POINT(0.751833 -1.70167)",0.751833,-1.70167
3,3,"B",151528,2008-09-02 21:00:00,"POINT(3.29917 0.4185)",3.29917,0.4185
3,3,"B",151528,2008-09-02 21:00:00,"POINT(3.29917 0.4185)",3.29917,0.4185
3,3,"B",151528,2008-09-02 21:00:00,"POINT(3.29917 0.4185)",3.29917,0.4185
4,1,"W",128430,2009-10-26 12:00:00,"POINT(-5.61133 -1.0065)",-5.61133,-1.0065
4,1,"W",128430,2009-10-26 12:00:00,"POINT(-5.61133 -1.0065)",-5.61133,-1.0065
4,1,"W",128430,2009-10-26 12:00:00,"POINT(-5.61133 -1.0065)",-5.61133,-1.0065
4,1,"W",62444,2009-12-05 12:00:00,"POINT(-8.826 2.42)",-8.826,2.42
4,1,"W",62444,2009-12-05 12:00:00,"POINT(-8.826 2.42)",-8.826,2.42
4,1,"W",62444,2009-12-05 12:00:00,"POINT(-8.826 2.42)",-8.826,2.42
4,1,"W",96584,2009-11-10 00:00:00,"POINT(-8.72583 0.584333)",-8.72583,0.584333
4,1,"W",96584,2009-11-10 00:00:00,"POINT(-8.72583 0.584333)",-8.72583,0.584333
4,1,"W",96584,2009-11-10 00:00:00,"POINT(-8.72583 0.584333)",-8.72583,0.584333
4,1,"W",54025,2009-08-28 12:00:00,"POINT(-8.81383 3.32517)",-8.81383,3.32517
4,1,"W",96857,2009-11-16 12:00:00,"POINT(-9.76083 1.92017)",-9.76083,1.92017
4,1,"W",54025,2009-08-28 12:00:00,"POINT(-8.81383 3.32517)",-8.81383,3.32517
4,1,"W",96857,2009-11-16 12:00:00,"POINT(-9.76083 1.92017)",-9.76083,1.92017
4,1,"W",54025,2009-08-28 12:00:00,"POINT(-8.81383 3.32517)",-8.81383,3.32517
4,1,"W",96857,2009-11-16 12:00:00,"POINT(-9.76083 1.92017)",-9.76083,1.92017
4,1,"W",95859,2009-11-30 00:00:00,"POINT(-9.558 2.28733)",-9.558,2.28733
4,1,"W",95859,2009-11-30 00:00:00,"POINT(-9.558 2.28733)",-9.558,2.28733
4,1,"W",95859,2009-11-30 00:00:00,"POINT(-9.558 2.28733)",-9.558,2.28733
4,1,"W",47135,2009-08-30 12:00:00,"POINT(-7.918 2.628)",-7.918,2.628
4,1,"W",47135,2009-08-30 12:00:00,"POINT(-7.918 2.628)",-7.918,2.628
4,1,"W",47135,2009-08-30 12:00:00,"POINT(-7.918 2.628)",-7.918,2.628
4,1,"W",90352,2009-11-09 00:00:00,"POINT(-8.375 0.371333)",-8.375,0.371333
4,1,"W",90352,2009-11-09 00:00:00,"POINT(-8.375 0.371333)",-8.375,0.371333
4,1,"W",90352,2009-11-09 00:00:00,"POINT(-8.375 0.371333)",-8.375,0.371333
4,1,"W",63925,2009-12-09 12:00:00,"POINT(-8.35383 2.89917)",-8.35383,2.89917
4,1,"W",63925,2009-12-09 12:00:00,"POINT(-8.35383 2.89917)",-8.35383,2.89917
4,1,"W",63925,2009-12-09 12:00:00,"POINT(-8.35383 2.89917)",-8.35383,2.89917
4,1,"W",94766,2009-11-14 00:00:00,"POINT(-9.465 1.403)",-9.465,1.403
4,1,"W",94705,2009-11-28 12:00:00,"POINT(-9.73883 2.4125)",-9.73883,2.4125
4,1,"W",94766,2009-11-14 00:00:00,"POINT(-9.465 1.403)",-9.465,1.403
4,1,"W",94705,2009-11-28 12:00:00,"POINT(-9.73883 2.4125)",-9.73883,2.4125
4,1,"W",94766,2009-11-14 00:00:00,"POINT(-9.465 1.403)",-9.465,1.403
4,1,"W",94705,2009-11-28 12:00:00,"POINT(-9.73883 2.4125)",-9.73883,2.4125
4,1,"W",53264,2009-08-17 15:00:00,"POINT(-6.1225 1.06433)",-6.1225,1.06433
4,1,"W",53264,2009-08-17 15:00:00,"POINT(-6.1225 1.06433)",-6.1225,1.06433
4,1,"W",53264,2009-08-17 15:00:00,"POINT(-6.1225 1.06433)",-6.1225,1.06433
4,1,"W",94885,2009-11-08 12:00:00,"POINT(-8.211 0.255833)",-8.211,0.255833
4,1,"W",94885,2009-11-08 12:00:00,"POINT(-8.211 0.255833)",-8.211,0.255833
4,1,"W",94885,2009-11-08 12:00:00,"POINT(-8.211 0.255833)",-8.211,0.255833
4,1,"W",97091,2009-11-18 00:00:00,"POINT(-9.87883 2.09967)",-9.87883,2.09967
4,1,"W",97091,2009-11-18 00:00:00,"POINT(-9.87883 2.09967)",-9.87883,2.09967
4,1,"W",97091,2009-11-18 00:00:00,"POINT(-9.87883 2.09967)",-9.87883,2.09967
4,1,"W",88805,2009-11-04 00:00:00,"POINT(-6.82667 -0.0968333)",-6.82667,-0.0968333
4,1,"W",88805,2009-11-04 00:00:00,"POINT(-6.82667 -0.0968333)",-6.82667,-0.0968333
4,1,"W",88805,2009-11-04 00:00:00,"POINT(-6.82667 -0.0968333)",-6.82667,-0.0968333
4,1,"W",132258,2009-10-24 00:00:00,"POINT(-5.89667 -1.1505)",-5.89667,-1.1505
4,1,"W",132258,2009-10-24 00:00:00,"POINT(-5.89667 -1.1505)",-5.89667,-1.1505
4,1,"W",132258,2009-10-24 00:00:00,"POINT(-5.89667 -1.1505)",-5.89667,-1.1505
4,1,"W",109180,2009-09-01 12:00:00,"POINT(-7.30667 1.678)",-7.30667,1.678
4,1,"W",128894,2009-10-02 12:00:00,"POINT(-4.56267 0.078)",-4.56267,0.078
4,1,"W",94273,2009-11-24 00:00:00,"POINT(-10.0297 2.32017)",-10.0297,2.32017
4,1,"W",109180,2009-09-01 12:00:00,"POINT(-7.30667 1.678)",-7.30667,1.678
4,1,"W",128894,2009-10-02 12:00:00,"POINT(-4.56267 0.078)",-4.56267,0.078
4,1,"W",94273,2009-11-24 00:00:00,"POINT(-10.0297 2.32017)",-10.0297,2.32017
4,1,"W",109180,2009-09-01 12:00:00,"POINT(-7.30667 1.678)",-7.30667,1.678
4,1,"W",128894,2009-10-02 12:00:00,"POINT(-4.56267 0.078)",-4.56267,0.078
4,1,"W",94273,2009-11-24 00:00:00,"POINT(-10.0297 2.32017)",-10.0297,2.32017
4,1,"W",87255,2009-11-06 12:00:00,"POINT(-7.63183 0.165)",-7.63183,0.165
4,1,"W",87255,2009-11-06 12:00:00,"POINT(-7.63183 0.165)",-7.63183,0.165
4,1,"W",87255,2009-11-06 12:00:00,"POINT(-7.63183 0.165)",-7.63183,0.165
4,1,"W",71284,2009-12-06 10:00:00,"POINT(-8.78017 2.54883)",-8.78017,2.54883
4,1,"W",71284,2009-12-06 10:00:00,"POINT(-8.78017 2.54883)",-8.78017,2.54883
4,1,"W",71284,2009-12-06 10:00:00,"POINT(-8.78017 2.54883)",-8.78017,2.54883
4,1,"W",91858,2009-11-18 12:00:00,"POINT(-9.9285 2.12883)",-9.9285,2.12883
4,1,"W",91858,2009-11-18 12:00:00,"POINT(-9.9285 2.12883)",-9.9285,2.12883
4,1,"W",91858,2009-11-18 12:00:00,"POINT(-9.9285 2.12883)",-9.9285,2.12883
4,1,"W",126994,2009-10-28 00:00:00,"POINT(-5.57883 -1.04217)",-5.57883,-1.04217
4,1,"W",126994,2009-10-28 00:00:00,"POINT(-5.57883 -1.04217)",-5.57883,-1.04217
4,1,"W",126994,2009-10-28 00:00:00,"POINT(-5.57883 -1.04217)",-5.57883,-1.04217
4,1,"W",92973,2009-11-01 12:00:00,"POINT(-6.1335 -0.373333)",-6.1335,-0.373333
4,1,"W",92973,2009-11-01 12:00:00,"POINT(-6.1335 -0.373333)",-6.1335,-0.373333
4,1,"W",92973,2009-11-01 12:00:00,"POINT(-6.1335 -0.373333)",-6.1335,-0.373333
4,1,"W",75329,2009-12-04 00:00:00,"POINT(-8.97183 2.363)",-8.97183,2.363
